;Portfolio;Identifier;TV;Duration_t;SpreadDuration_t;DollarRateConvexity1pc;TotalEffect;Counterparty;EquityDelta_t;FXDelta_t;NetExposure;LiquidityScore;ISIN;AssetClass;TV_before_stress;TV_after_stress;shock_rates_dec;Duration_next;shock_spreads_dec;SpreadDuration_next
10;300128;AT0000A324S8;2074143.7596334307;6.941810178;6.941810178;12879.40341;11518.649809006818;;0.0;0.0;2220884.959;10.0;AT0000A324S8;Bond;2074143.7596334307;2085662.4094424376;-0.0004999999999999993;6.948763332371486;-0.0003;6.945982070622891
11;300128;BE0000320292;1829039.1297349716;11.64055724;11.64055724;35268.62212;17032.827747103758;;0.0;0.0;2052875.334;10.0;BE0000320292;Bond;1829039.1297349716;1846071.9574820753;-0.0004999999999999993;11.669218932240193;-0.0003;11.657754255344116
12;300128;BE0000333428;1982705.7888126108;7.759112333;7.759112333;15790.42644;12307.229550949127;;0.0;0.0;2140433.251;10.0;BE0000333428;Bond;1982705.7888126108;1995013.0183635599;-0.0004999999999999993;7.768830818182007;-0.0003;7.764943424109204
13;300128;BE0000336454;1893952.7136632155;11.06109484;11.06109484;30771.59639;16759.352470643338;;0.0;0.0;2113948.63;10.0;BE0000336454;Bond;1893952.7136632155;1910712.0661338589;-0.0004999999999999993;11.081157373619055;-0.0003;11.073132360171433
14;300128;BE0000338476;1721354.329342459;16.95792156;16.95792156;71959.02111;23352.47335516464;;0.0;0.0;2040784.932;10.0;BE0000338476;Bond;1721354.329342459;1744706.8026976238;-0.0004999999999999993;17.02315462765949;-0.0003;16.997061400595694
15;300128;BE0000343526;576033.2549283158;19.79026127;19.79026127;38051.1605;9119.878892191897;;0.0;0.0;703283.0553;10.0;BE0000343526;Bond;576033.2549283158;585153.1338205077;-0.0004999999999999993;19.924720193283196;-0.0003;19.870936623969918
16;300128;BE0000346552;2066900.8859156335;7.367802949;7.367802949;14180.96909;12182.814754031922;;0.0;0.0;2222616.439;10.0;BE0000346552;Bond;2066900.8859156335;2079083.7006696654;-0.0004999999999999993;7.374965597197578;-0.0003;7.372100537918547
17;300128;BE0000353624;230238.29519983396;32.21637608;32.21637608;42847.50699;5933.954804940723;;0.0;0.0;321879.9958;10.0;BE0000353624;Bond;230238.29519983396;236172.2500047747;-0.0004999999999999993;32.627932116297956;-0.0003;32.463309701778776
18;300128;BE0000358672;193263.80359392034;17.29964049;17.29964049;9686.13191;2674.715457523831;;0.0;0.0;229828.8236;10.0;BE0000358672;Bond;193263.80359392034;195938.51905144416;-0.0004999999999999993;17.40059524352625;-0.0003;17.360213342115753
19;300128;BE0002592708;2394082.9346957123;0.541534855;0.541534855;136.7154976;3111.5504517561963;;0.0;0.0;2432274.725;4.0;BE0002592708;Bond;2394082.9346957123;2397194.4851474683;-0.0004999999999999993;0.5416737529067718;-0.0018999999999999972;0.5420626670457328
20;300128;BE0002963446;3199725.000673167;3.959401871;3.959401871;6969.886855;16469.696300656047;;0.0;0.0;3408968.767;7.0;BE0002963446;Bond;3199725.000673167;3216194.696973823;-0.0004999999999999993;3.9624548235989354;-0.0008;3.964286595158297
21;300128;BE6321529396;1510878.5662044187;4.78335446;4.78335446;4533.539149;8672.481273806769;;0.0;0.0;1620087.781;7.0;BE6321529396;Bond;1510878.5662044187;1519551.0474782253;-0.0004999999999999993;4.786917209873;-0.0007;4.788342309822199
22;300128;BE6350792089;2316360.2944927723;5.394732703;5.394732703;9228.68555;14995.373559157033;;0.0;0.0;2508413.918;7.0;BE6350792089;Bond;2316360.2944927723;2331355.668051929;-0.0004999999999999993;5.40010179334576;-0.0007;5.402249429484065
23;300128;CDSB100003448;-1664023.1365382625;4.0;0.0;0.0;-3328.0462730765203;;0.0;0.0;0.0;;CDSB100003448;CDS;-1664023.1365382625;-1667351.182811339;-0.0004999999999999993;3.992;-0.0028;0.0
24;300128;CDSO100000058;17297746.110762663;1.515938655;-316.7005378;0.0;-15325864.227831062;MORGAN STANLEY EUROPE SE;0.0;0.0;327605.3933;;;CDS Index Option;17297746.110762663;1971881.8829316013;-0.0004999999999999993;1.5147896199971385;-0.0028;-597.5383835998658
25;300128;CDSO100000059;-7773760.797019194;1.403379678;-350.7363444;0.0;7628858.474760233;MORGAN STANLEY EUROPE SE;0.0;0.0;-126674.4359;;;CDS Index Option;-7773760.797019194;-144902.32225896046;-0.0004999999999999993;1.4023949407396883;-0.0028;-695.1810975926112
26;300128;CSH_CAD_DB;32257.30655;0.0;0.0;0.0;0.0;;0.0;322.5730655;32257.30655;;;Cash;32257.30655;32257.30655;0.0;0.0;0.0;0.0
27;300128;CSH_DKK_DB;745.595136;0.0;0.0;0.0;0.0;;0.0;7.45595136;745.595136;;;Cash;745.595136;745.595136;0.0;0.0;0.0;0.0
28;300128;CSH_EUR_DB;4303441.111020482;0.0;0.0;0.0;0.0;;0.0;0.0;4573221.42;;;Cash;4303441.111020482;4303441.111020482;0.0;0.0;0.0;0.0
29;300128;CSH_GBP_DB;307905.5486287899;0.0;0.0;0.0;1744.436826063805;;0.0;3279.541233;327954.1233;;;Cash;307905.5486287899;309649.9854548537;0.0;0.0;0.0;0.0
30;300128;CSH_JPY_DB;94.94860644722077;0.0;0.0;0.0;0.5379306946808434;;0.0;1.011309706;101.1309706;;;Cash;94.94860644722077;95.48653714190161;0.0;0.0;0.0;0.0
31;300128;CSH_SEK_DB;9421.103676;0.0;0.0;0.0;0.0;;0.0;94.21103676;9421.103676;;;Cash;9421.103676;9421.103676;0.0;0.0;0.0;0.0
32;300128;CSH_USD_DB;1566217.939747888;0.0;0.0;0.0;8873.397260638172;;0.0;16681.98685;1668198.685;;;Cash;1566217.939747888;1575091.337008526;0.0;0.0;0.0;0.0
33;300128;DE0001030708;10527528.890889136;5.255071777;5.255071777;36301.85299;44258.33596485085;;0.0;0.0;11083427.99;10.0;DE0001030708;Bond;10527528.890889136;10571787.226853987;-0.0004999999999999993;5.258505280501483;-0.0003;5.25713187910089
34;300128;DE0001102341;3175306.1764970818;15.8103206;15.8103206;116449.0169;40162.0869228632;;0.0;0.0;3719305.753;10.0;DE0001102341;Bond;3175306.1764970818;3215468.263419945;-0.0004999999999999993;15.868704077154888;-0.0003;15.845350686292933
35;300128;DE0001102416;13272051.052382745;1.840183463;1.840183463;7016.319688;19538.40709334916;;0.0;0.0;13511426.43;10.0;DE0001102416;Bond;13272051.052382745;13291589.459476095;-0.0004999999999999993;1.8411335942098364;-0.0003;1.8407535417259018
36;300128;DE0001102432;5866238.399628827;18.89091353;18.89091353;299232.0984;88654.88188300292;;0.0;0.0;7096182.192;10.0;DE0001102432;Bond;5866238.399628827;5954893.28151183;-0.0004999999999999993;18.967526197964247;-0.0003;18.93688113077855
37;300128;DE0001102465;7762909.794931955;3.783089855;3.783089855;14539.51188;23494.228232389745;;0.0;0.0;8054856.176;10.0;DE0001102465;Bond;7762909.794931955;7786404.023164344;-0.0004999999999999993;3.7852987012386956;-0.0003;3.7844151627432177
38;300128;DE0001102481;947576.792618497;24.62871896;24.62871896;76828.01795;18670.082014735315;;0.0;0.0;1218568.0;10.0;DE0001102481;Bond;947576.792618497;966246.8746332324;-0.0004999999999999993;24.73082410196899;-0.0003;24.689982045181395
39;300128;DE0001102507;20204027.560094576;5.254762596;5.254762596;69660.79594;84933.89464907041;;0.0;0.0;21270850.14;10.0;DE0001102507;Bond;20204027.560094576;20288961.454743646;-0.0004999999999999993;5.258195665051931;-0.0003;5.2568224374311585
40;300128;DE0001102515;3726930.6182884523;9.850576783;9.850576783;43806.66387;29369.932976291224;;0.0;0.0;4108707.837;10.0;DE0001102515;Bond;3726930.6182884523;3756300.5512647433;-0.0004999999999999993;9.860830282683734;-0.0003;9.856728882810241
41;300128;DE0001102531;9161057.168796994;5.744383029;5.744383029;37421.11757;42099.69706250895;;0.0;0.0;9691990.308;10.0;DE0001102531;Bond;9161057.168796994;9203156.865859503;-0.0004999999999999993;5.748308077862267;-0.0003;5.74673805831736
42;300128;DE0001102572;4237149.342161707;26.57008174;26.57008174;407161.7081;90065.12349265894;;0.0;0.0;5564159.567;10.0;DE0001102572;Bond;4237149.342161707;4327214.465654366;-0.0004999999999999993;26.69756367152485;-0.0003;26.64657089891491
43;300128;DE0001102580;7979351.900642816;6.712951395;6.712951395;43993.81696;42852.00117809284;;0.0;0.0;8523588.276;10.0;DE0001102580;Bond;7979351.900642816;8022203.901820909;-0.0004999999999999993;6.7179868238945915;-0.0003;6.715972652336755
44;300128;DE0001102622;10550896.29030091;4.326985819;4.326985819;25865.33343;36522.86290069736;;0.0;0.0;11006651.23;10.0;DE0001102622;Bond;10550896.29030091;10587419.153201606;-0.0004999999999999993;4.329881826377848;-0.0003;4.328723423426709
45;300128;DE0001135085;13027861.384222569;2.947774176;2.947774176;16194.59444;30722.55468553509;;0.0;0.0;13407443.84;10.0;DE0001135085;Bond;13027861.384222569;13058583.938908104;-0.0004999999999999993;2.949644859196152;-0.0003;2.948896585917691
46;300128;DE0001135226;6303278.6955030225;7.417513387;7.417513387;47302.27296;37403.723284708416;;0.0;0.0;6780501.515;10.0;DE0001135226;Bond;6303278.6955030225;6340682.418787731;-0.0004999999999999993;7.42752559358029;-0.0003;7.423520710948174
47;300128;DE0001135275;5116026.098626895;9.395062107;9.395062107;61105.73127;38452.30635010603;;0.0;0.0;5613673.288;10.0;DE0001135275;Bond;5116026.098626895;5154478.404977001;-0.0004999999999999993;9.41064842846609;-0.0003;9.404413899879653
48;300128;DE0001135325;6418197.052473216;10.62093499;10.62093499;102693.1978;54533.80291786206;;0.0;0.0;7129657.491;10.0;DE0001135325;Bond;6418197.052473216;6472730.855391079;-0.0004999999999999993;10.6445344530648;-0.0003;10.63509466783888
49;300128;DE0001141869;14044530.044286856;2.454125032;2.454125032;12210.54302;27573.626195488323;;0.0;0.0;14383797.92;10.0;DE0001141869;Bond;14044530.044286856;14072103.670482345;-0.0004999999999999993;2.4554607485474738;-0.0003;2.4549264619284843
50;300128;DE000A4DE982;1867695.7811838312;4.767222132;4.767222132;6387.203103;21368.92959336618;;0.0;0.0;2160170.356;5.0;DE000A4DE982;Bond;1867695.7811838312;1889064.7107771973;-0.0004999999999999993;4.772958081355284;-0.0018999999999999972;4.78901873955008
51;300128;DE000BU2F009;3353195.1672205254;12.56044035;12.56044035;74030.52366;33694.086303825316;;0.0;0.0;3799184.663;10.0;DE000BU2F009;Bond;3353195.1672205254;3386889.253524351;-0.0004999999999999993;12.591946051965516;-0.0003;12.57934377117931
52;300128;DE000BU3Z005;5961793.122975169;7.087781504;7.087781504;38182.52982;33804.7096221582;;0.0;0.0;6392246.918;10.0;DE000BU3Z005;Bond;5961793.122975169;5995597.8325973265;-0.0004999999999999993;7.094685870018061;-0.0003;7.091924123610837
53;300128;DE000CZ439B6;1522853.9294782868;2.755198333;2.755198333;1665.842271;5454.493990271394;;0.0;0.0;1591294.521;6.0;DE000CZ439B6;Bond;1522853.9294782868;1528308.4234685581;-0.0004999999999999993;2.7568722489803714;-0.0008;2.7578765985685947
54;300128;DE000CZ45YV9;4466305.496930936;5.311327174;5.311327174;17447.14492;30838.612679205296;;0.0;0.0;4866069.671;7.0;DE000CZ45YV9;Bond;4466305.496930936;4497144.109610141;-0.0004999999999999993;5.316754041263005;-0.0008;5.320010161620808
55;300128;DE000DL19VZ9;2570008.062350358;2.216843874;2.216843874;2003.538841;13673.535909964783;;0.0;0.0;2747356.164;6.0;DE000DL19VZ9;Bond;2570008.062350358;2583681.5982603226;-0.0004999999999999993;2.218284598879301;-0.0018999999999999972;2.222318628541344
56;300128;DE000HCB0B44;3833982.3691245057;2.961459964;2.961459964;4868.94069;14760.440875497314;;0.0;0.0;4019875.288;6.0;DE000HCB0B44;Bond;3833982.3691245057;3848742.810000003;-0.0004999999999999993;2.96342455855116;-0.0008;2.9646033152818556
57;300128;DUM25 Cmdty;0.0;0.0;0.0;6507.391029;18472.721879999983;;0.0;0.0;11978960.0;;;Bond Future;0.0;18472.721879999983;-0.0004999999999999993;0.0;-0.0003;0.0
58;300128;ES0000011868;4530377.472843065;3.449348628;3.449348628;7558.115373;18752.221584327992;;0.0;0.0;4765925.343;10.0;ES0000011868;Bond;4530377.472843065;4549129.694427393;-0.0004999999999999993;3.451741220636972;-0.0007;3.4526982576917606
59;300128;ES00000124H4;2180422.3314699475;12.61380344;12.61380344;56681.99045;33004.10244641811;;0.0;0.0;2636907.872;10.0;ES00000124H4;Bond;2180422.3314699475;2213426.4339163657;-0.0004999999999999993;12.664228805730517;-0.0007;12.684398952022724
60;300128;ES00000128C6;1799013.2433202916;15.02568361;15.02568361;65912.41636;32437.68456519676;;0.0;0.0;2260515.423;10.0;ES00000128C6;Bond;1799013.2433202916;1831450.9278854884;-0.0004999999999999993;15.09598849614834;-0.0007;15.124110450607676
61;300128;ES00000128E2;521215.8097774006;19.77205432;19.77205432;42886.26115;12366.608764033852;;0.0;0.0;705593.7229;10.0;ES00000128E2;Bond;521215.8097774006;533582.4185414345;-0.0004999999999999993;19.987993243071916;-0.0007;20.074368812300683
62;300128;ES00000128Q6;6015267.7096474245;7.29191605;7.29191605;42951.2916;52635.39258842972;;0.0;0.0;6705437.894;10.0;ES00000128Q6;Bond;6015267.7096474245;6067903.102235855;-0.0004999999999999993;7.301031925464647;-0.0007;7.304678275650506
63;300128;ES0000012E69;2084860.7576765877;8.991600724;8.991600724;22786.56256;22495.48259779678;;0.0;0.0;2385466.516;10.0;ES0000012E69;Bond;2084860.7576765877;2107356.2402743846;-0.0004999999999999993;9.005823966656388;-0.0007;9.011513263718944
64;300128;ES0000012F76;6991908.43660567;4.872309842;4.872309842;21609.73203;40880.09314804393;;0.0;0.0;7513605.391;10.0;ES0000012F76;Bond;6991908.43660567;7032788.529753714;-0.0004999999999999993;4.875893526430733;-0.0007;4.877327000203027
65;300128;ES0000012H58;221854.37324535716;25.63598008;25.63598008;31893.42356;6824.945151814629;;0.0;0.0;331494.2137;10.0;ES0000012H58;Bond;221854.37324535716;228679.3183971718;-0.0004999999999999993;26.026170203596717;-0.0007;26.1822462530354
66;300128;ES0000012K20;6251990.664753812;6.669732174;6.669732174;35861.61409;50038.92394590736;;0.0;0.0;6903717.26;10.0;ES0000012K20;Bond;6251990.664753812;6302029.58869972;-0.0004999999999999993;6.676169666823299;-0.0007;6.678744663952618
67;300128;ES0000012K46;1955053.2680019483;18.97488832;18.97488832;121810.8837;44516.300903985575;;0.0;0.0;2617401.096;10.0;ES0000012K46;Bond;1955053.2680019483;1999569.5689059338;-0.0004999999999999993;19.106393425348095;-0.0007;19.158995467487333
68;300128;ES0000012L60;369231.7156142766;10.61358816;10.61358816;6226.399203;4702.648038168205;;0.0;0.0;433094.1904;10.0;ES0000012L60;Bond;369231.7156142766;373934.3636524448;-0.0004999999999999993;10.641579639614394;-0.0007;10.652776231460152
69;300128;ES0840609012;1174524.2596010487;0.947859678;0.947859678;138.0328358;2671.8820476207284;;0.0;0.0;1207369.565;3.0;ES0840609012;Bond;1174524.2596010487;1177196.1416486695;-0.0004999999999999993;0.9479980707001916;-0.0018999999999999972;0.9483855702607281
70;300128;ES0840609020;1935660.9078872213;2.308774333;2.308774333;1282.275188;10725.61013165157;;0.0;0.0;2071437.5;5.0;ES0840609020;Bond;1935660.9078872213;1946386.518018873;-0.0004999999999999993;2.309421354807662;-0.0018999999999999972;2.3112330158691146
71;300128;ES0840609061;677472.2717377092;5.764973781;5.764973781;3204.930055;9373.463721413747;;0.0;0.0;805166.6667;6.0;ES0840609061;Bond;677472.2717377092;686845.7354591229;-0.0004999999999999993;5.7720099080623815;-0.0018999999999999972;5.791711063837048
72;300128;FI4000507231;1904358.1510789795;6.257802632;6.257802632;9188.340567;9533.677960074143;;0.0;0.0;2025183.116;10.0;FI4000507231;Bond;1904358.1510789795;1913891.8290390535;-0.0004999999999999993;6.262347092786224;-0.0003;6.260529308471734
73;300128;FI4000517677;1037287.0607434956;16.3106033;16.3106033;36002.84149;13535.022204808116;;0.0;0.0;1222049.041;9.0;FI4000517677;Bond;1037287.0607434956;1050822.0829483038;-0.0004999999999999993;16.351128698311918;-0.0003;16.33491853898715
74;300128;FI4000566294;551660.1061170447;18.4171125;18.4171125;31181.05409;8127.988988895633;;0.0;0.0;663734.0063;9.0;FI4000566294;Bond;551660.1061170447;559788.0951059404;-0.0004999999999999993;18.530128585455778;-0.0003;18.48492215127347
75;300128;FR0010171975;3497280.999830214;16.60496717;16.60496717;170022.6855;52265.01256780088;;0.0;0.0;4219562.599;10.0;FR0010171975;Bond;3497280.999830214;3549546.012398015;-0.0004999999999999993;16.710183090549606;-0.0004;16.689139906439685
76;300128;FR0010371401;6108767.955213452;10.24526991;10.24526991;90701.08092;56327.37886684849;;0.0;0.0;6849735.616;10.0;FR0010371401;Bond;6108767.955213452;6165095.3340803;-0.0004999999999999993;10.267025572445643;-0.0004;10.262674439956514
77;300128;FR0013067196;2659717.835298548;1.120125631;1.120125631;649.5522719;7150.123484509767;;0.0;0.0;2748812.671;5.0;FR0013067196;Bond;2659717.835298548;2666867.958783058;-0.0004999999999999993;1.1207193827322628;-0.0018999999999999972;1.1223818875825986
78;300128;FR0013154044;5757457.530238276;9.888794075;9.888794075;72869.49608;51240.880720875924;;0.0;0.0;6431331.507;10.0;FR0013154044;Bond;5757457.530238276;5808698.4109591525;-0.0004999999999999993;9.903182654822725;-0.0004;9.90030493885818
79;300128;FR0013257524;3489128.179524878;16.67814805;16.67814805;148860.9701;52372.97670918857;;0.0;0.0;4214780.548;10.0;FR0013257524;Bond;3489128.179524878;3541501.1562340665;-0.0004999999999999993;16.752388893037512;-0.0004;16.73754072443001
80;300128;FR0013259132;20312746.061823998;3.282306222;4.689988881;33431.0188;112656.01484799998;;8.372916612;-436.2308483;21664803.9;;FR0013259132;Fund Unit;20312746.061823998;20425402.076672;0.0;3.282306222;0.0;4.689988881
81;300128;FR0013404969;3912212.9592505833;18.57429095;18.57429095;207946.5512;65399.92358713271;;0.0;0.0;4833822.117;10.0;FR0013404969;Bond;3912212.9592505833;3977612.882837716;-0.0004999999999999993;18.66755469708944;-0.0004;18.648901947671554
82;300128;FR0013426368;1442364.7817890502;8.352504684;8.352504684;13210.61024;14456.830315115607;;0.0;0.0;1632310.137;7.0;FR0013426368;Bond;1442364.7817890502;1456821.6121041658;-0.0004999999999999993;8.363417486258879;-0.0007;8.36778260716243
83;300128;FR0013451507;8782902.30383459;4.534326261;4.534326261;23062.47609;35842.09010766709;;0.0;0.0;9233451.71;10.0;FR0013451507;Bond;8782902.30383459;8818744.393942256;-0.0004999999999999993;4.537175392239278;-0.0004;4.536605565991422
84;300128;FR0013455854;1733954.3194685592;3.989077969;3.989077969;3726.469298;16600.509540106577;;0.0;0.0;1952980.769;4.0;FR0013455854;Bond;1733954.3194685592;1750554.8290086659;-0.0004999999999999993;3.9918671784208613;-0.0018999999999999972;3.9996769647992743
85;300128;FR0013460607;1426555.9809197122;1.744901964;1.744901964;695.6899283;2987.040399435301;;0.0;0.0;1463113.767;6.0;FR0013460607;Bond;1426555.9809197122;1429543.0213191474;-0.0004999999999999993;1.7458179773806013;-0.0007;1.7461843827328418
86;300128;FR0013461795;1932724.2656501795;1.080321634;1.080321634;342.1250994;5011.113208172757;;0.0;0.0;1994865.58;3.0;FR0013461795;Bond;1932724.2656501795;1937735.3788583523;-0.0004999999999999993;1.0806231717079071;-0.0018999999999999972;1.0814674772900472
87;300128;FR0013476611;1188972.8559213446;1.723500831;1.723500831;581.3194816;4918.069692520507;;0.0;0.0;1251005.137;7.0;FR0013476611;Bond;1188972.8559213446;1193890.925613865;-0.0004999999999999993;1.7244602323453777;-0.0018999999999999972;1.7271465561124353
88;300128;FR0013516549;6396567.371237287;5.49938034;5.49938034;24194.0649;31659.441160381015;;0.0;0.0;6797723.6;10.0;FR0013516549;Bond;6396567.371237287;6428226.812397668;-0.0004999999999999993;5.503170504428524;-0.0004;5.502412471542819
89;300128;FR00140007L3;1658515.204095375;3.429185656;3.429185656;2980.162757;18768.276608867847;;0.0;0.0;1912260.274;7.0;FR00140007L3;Bond;1658515.204095375;1677283.4807042428;-0.0004999999999999993;3.432290428886352;-0.0028;3.446572384163569
90;300128;FR0014000OZ2;1940740.225240978;0.630868859;0.630868859;199.3499721;2938.4461716316246;;0.0;0.0;1976958.904;7.0;FR0014000OZ2;Bond;1940740.225240978;1943678.6714126095;-0.0004999999999999993;0.6311834538631647;-0.0018999999999999972;0.6320643194800258
91;300128;FR0014009HA0;3431548.7773085344;1.908823613;1.908823613;2000.670038;15720.53120469072;;0.0;0.0;3630625.0;8.0;FR0014009HA0;Bond;3431548.7773085344;3447269.308513225;-0.0004999999999999993;1.9099169215483798;-0.0018999999999999972;1.9129781854838426
92;300128;FR001400DTA3;1497385.6072126622;6.408588551;6.408588551;8324.89225;11515.353910578295;;0.0;0.0;1646218.301;6.0;FR001400DTA3;Bond;1497385.6072126622;1508900.9611232404;-0.0004999999999999993;6.415851638310929;-0.0007;6.418756873235301
93;300128;FR001400F0H3;3260679.9255717536;3.224765432;3.224765432;4773.70152;12617.913490560139;;0.0;0.0;3418662.137;6.0;FR001400F0H3;Bond;3260679.9255717536;3273297.8390623135;-0.0004999999999999993;3.2268859773272607;-0.0007;3.227734195458165
94;300128;FR001400FTH3;763889.2358830555;17.48289664;17.48289664;39895.79922;12019.496899816826;;0.0;0.0;931347.3973;10.0;FR001400FTH3;Bond;763889.2358830555;775908.7327828723;-0.0004999999999999993;17.591206824266397;-0.0004;17.56954478741312
95;300128;FR001400H7V7;14965844.724532342;6.937582303;6.937582303;95871.97916;93444.10155932527;;0.0;0.0;16164471.23;10.0;FR001400H7V7;Bond;14965844.724532342;15059288.826091668;-0.0004999999999999993;6.9455475387711765;-0.0004;6.943954491616942
96;300128;FR001400H9B5;3212580.857289623;4.319425774;4.319425774;8435.057147;18039.455922846548;;0.0;0.0;3443156.164;7.0;FR001400H9B5;Bond;3212580.857289623;3230620.3132124697;-0.0004999999999999993;4.323225217675049;-0.0008;4.32550488388008
97;300128;FR001400I7P8;1228429.7178495121;2.769179012;2.769179012;1456.243622;8164.18030172627;;0.0;0.0;1333779.452;6.0;FR001400I7P8;Bond;1228429.7178495121;1236593.8981512384;-0.0004999999999999993;2.7712720923649408;-0.0018999999999999972;2.7771327173867757
98;300128;FR001400M1X9;2972129.052286323;6.31129475;6.31129475;19256.80764;45019.15796164109;;0.0;0.0;3601605.479;7.0;FR001400M1X9;Bond;2972129.052286323;3017148.210247964;-0.0004999999999999993;6.323774174466943;-0.0018999999999999972;6.358716562974385
99;300128;FR001400MLX3;2192303.033485162;3.282491367;3.282491367;3613.179399;23747.51207816775;;0.0;0.0;2509270.685;6.0;FR001400MLX3;Bond;2192303.033485162;2216050.54556333;-0.0004999999999999993;3.2853445943189095;-0.0028;3.298469439985892
100;300128;FR001400O671;1063340.7635151788;5.045635092;5.045635092;3977.836196;12876.550730751003;;0.0;0.0;1238289.041;6.0;FR001400O671;Bond;1063340.7635151788;1076217.3142459297;-0.0004999999999999993;5.051610303474892;-0.0018999999999999972;5.068340895604589
101;300128;FR001400Q6Z9;2216479.2975276974;3.456511952;3.456511952;4136.310411;25282.24770477466;;0.0;0.0;2554450.192;6.0;FR001400Q6Z9;Bond;2216479.2975276974;2241761.545232472;-0.0004999999999999993;3.459869026755884;-0.0028;3.475311570632951
102;300128;FR001400UM87;567237.4489394719;6.860237419;6.860237419;4126.062049;9339.320574414385;;0.0;0.0;698528.8462;4.0;FR001400UM87;Bond;567237.4489394719;576576.7695138862;-0.0004999999999999993;6.87307578617789;-0.0018999999999999972;6.909023214275981
103;300128;FR001400WK95;1765747.3609580426;2.469520545;2.469520545;1578.814532;5232.659262198496;;0.0;0.0;1830132.0;7.0;FR001400WK95;Bond;1765747.3609580426;1770980.020220241;-0.0004999999999999993;2.4709419485192226;-0.0007;2.4715105099269112
104;300128;FR001400WKP0;1667987.7968529623;4.61058933;4.61058933;5176.06046;18456.976172977113;;0.0;0.0;1916371.233;7.0;FR001400WKP0;Bond;1667987.7968529623;1686444.7730259395;-0.0004999999999999993;4.615476445294777;-0.0018999999999999972;4.629160368120153
105;300128;FXF11704;-20552.83999999985;0.076712328;0.0;-0.0029402819999999608;0.0;NATIXIS;0.0;129669.6507;-20552.83999999985;;;Currency Forward;-20552.83999999985;-20552.83999999985;0.0;0.076712328;0.0;0.0
106;300128;FXW1023888;46376.786493998094;0.076712328;0.0;-0.0006880280000000072;-4441.498762765895;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;-8350.017674;-4668.753400000045;;;Currency Forward;46376.786493998094;41935.2877312322;0.0;0.076712328;0.0;0.0
