;Portfolio;Counterparty;Balance_J;Balance_J_1;Variation;Seuil declenchement;Seuil_respecte;Appel_declenche;Sens_appel;Balance_apres_appel;Fonds_monetaires_initial;Fonds_monetaires_utilises;Fonds_monetaires_restant;Obligations_liquides_initial;Obligations_liquides_utilisees;Obligations_liquides_restantes;Cash_deficit_couvert_par_fonds;Cash_deficit_couvert_par_obligations;Futures_augmentent_cash;Futures_couverts_par_fonds;Futures_couverts_par_cash;Futures_couverts_par_obligations;Options_augmentent_cash;Options_couverts_par_fonds;Options_couverts_par_cash;Options_couverts_par_obligations;Liability_total;Liability_couverts_par_fonds;Liability_couverts_par_cash;Liability_couverts_par_obligations;Cash_initial;Cash_disponible;Cash_utilise;Cash_restant;Alerte
60;300191;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
61;300191;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;342778.209167275;0.0;342778.209167275;100000.0;False;True;Contrepartie poste;342778.209167275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
62;300191;GOLDMAN SACHS BANK EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
63;300191;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
64;300191;JP MORGAN SE;1913.1637094000002;0.0;1913.1637094000002;250000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
65;300191;NATIXIS;309920.6377265;-10000.0;319920.6377265;100000.0;False;True;Contrepartie poste;309920.6377265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
66;300191;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;53721.27844665;-110000.0;163721.27844665002;100000.0;False;True;Contrepartie poste;53721.278446650016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
67;300191;SOCIETE GENERALE;69342.00332075;-110000.0;179342.00332075;100000.0;False;True;Contrepartie poste;69342.00332075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
68;300193;BNP PARIBAS;4292718.9514475;490000.0;3802718.9514475;100000.0;False;True;Contrepartie poste;4292718.9514475;30989649.8295;1089629.5211999998;29900020.3083;21688218.8395775;0.0;21688218.8395775;0.0;0.0;0.0;1089629.5211999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1747593.25;1747593.25;0.0;1747593.25;
69;300193;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;30989649.8295;0.0;29900020.3083;21688218.8395775;0.0;21688218.8395775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1747593.25;1747593.25;0.0;1747593.25;
