Portfolio;Identifier;TV;Duration_t;SpreadDuration_t;DollarRateConvexity1pc;TotalEffect;Counterparty;EquityDelta_t;FXDelta_t;NetExposure;LiquidityScore;ISIN;AssetClass;TV_day;shock_rates_dec;Duration_next;shock_spreads_dec;SpreadDuration_next;EquityDelta_next;FXDelta_next
300208;FR0128637131;30887031.0;0.006592305;0.095043094;-22.7162289;-12356.12220125;;0.0;0.0;30887031.0;8.0;FR0128637131;Bond;30874674.87779875;0.0025;0.006610800189176647;0.0;0.095043094;0.0;0.0
300208;FR0128637529;29887948.8;0.160189253;0.160189253;544.6592843;-31402.817433;;0.0;0.0;29887948.8;8.0;FR0128637529;Bond;29856545.982567;0.0025;0.1597978201292069;0.0;0.160189253;0.0;0.0
300208;FR0128656578;30647126.81;0.018236964;0.363870085;-366.2265158;-46402.372205499996;;0.0;0.0;30647126.81;8.0;FR0128656578;Bond;30600724.4377945;0.0025;0.018536540042830788;0.0;0.363870085;0.0;0.0
300208;FR0128656842;30605310.47;0.019669473;0.401919881;-448.0096294;-51144.27391275;;0.0;0.0;30605310.47;8.0;FR0128656842;Bond;30554166.19608725;0.0025;0.020036397649474222;0.0;0.401919881;0.0;0.0
300208;FR0128661800;30840295.71;0.011743587;0.20083409;-108.7828494;-25915.65167925;;0.0;0.0;30840295.71;8.0;FR0128661800;Bond;30814380.05832075;0.0025;0.011832114177727298;0.0;0.20083409;0.0;0.0
300208;FR0128667708;21977948.79;0.037898878;0.037898878;84.33026278;-5057.938900200001;;0.0;0.0;21977948.79;8.0;FR0128667708;Bond;21972890.8510998;0.0025;0.03780654281903306;0.0;0.037898878;0.0;0.0
300208;FR0128668276;14977309.43;0.059615858;0.059615858;92.42683285;-5416.451631;;0.0;0.0;14977309.43;8.0;FR0128668276;Bond;14971892.978369;0.0025;0.05947046502769628;0.0;0.059615858;0.0;0.0
300208;FR0128716844;40987558.74;0.013592656;0.252444382;-232.2220638;-43166.445962750004;;0.0;0.0;40987558.74;8.0;FR0128716844;Bond;40944392.29403725;0.0025;0.013734759700680882;0.0;0.252444382;0.0;0.0
300208;FR0128718600;15371023.37;0.015764824;0.295941583;-120.2443478;-18966.806948;;0.0;0.0;15371023.37;8.0;FR0128718600;Bond;15352056.563051999;0.0025;0.01596101517159896;0.0;0.295941583;0.0;0.0
300208;FR0128719285;30723481.39;0.016171509;0.306710986;-258.7650094;-39288.725197499996;;0.0;0.0;30723481.39;8.0;FR0128719285;Bond;30684192.6648025;0.0025;0.01638272243601514;0.0;0.306710986;0.0;0.0
300208;FR0128719442;20486024.75;0.016336401;0.309516876;-175.624848;-26430.169186749998;;0.0;0.0;20486024.75;8.0;FR0128719442;Bond;20459594.58081325;0.0025;0.016551390946898403;0.0;0.309516876;0.0;0.0
300208;FR0128720309;20440448.3;0.017898476;0.352825723;-229.5154289;-30035.2708745;;0.0;0.0;20440448.3;8.0;FR0128720309;Bond;20410413.0291255;0.0025;0.01817998921146327;0.0;0.352825723;0.0;0.0
300208;FR0128720507;20379377.49;0.020677952;0.428873905;-340.9168059;-36340.5411685;;0.0;0.0;20379377.49;8.0;FR0128720507;Bond;20343036.9488315;0.0025;0.021097233922130545;0.0;0.428873905;0.0;0.0
300208;FR0128730522;51189556.97;0.01649326;0.314857113;-455.0164689;-67184.55447799999;;0.0;0.0;51189556.97;8.0;FR0128730522;Bond;51122372.415522;0.0025;0.016716161404738864;0.0;0.314857113;0.0;0.0
300208;FR0128730746;25593019.18;0.01649326;0.314789952;-227.4924693;-33589.9682175;;0.0;0.0;25593019.18;8.0;FR0128730746;Bond;25559429.2117825;0.0025;0.016716161280734616;0.0;0.314789952;0.0;0.0
300208;FR0128757541;30669215.55;0.017692079;0.347458881;-333.5803633;-44377.43251075;;0.0;0.0;30669215.55;8.0;FR0128757541;Bond;30624838.117489252;0.0025;0.01796477943704391;0.0;0.347458881;0.0;0.0
300208;FR0128757863;20442590.79;0.017795405;0.350108567;-225.9291421;-29809.123033999997;;0.0;0.0;20442590.79;8.0;FR0128757863;Bond;20412781.666966;0.0025;0.018072493791133803;0.0;0.350108567;0.0;0.0
300208;FR0128758218;30661202.15;0.017865652;0.352937427;-344.3501484;-45051.16854;;0.0;0.0;30661202.15;8.0;FR0128758218;Bond;30616150.981459998;0.0025;0.018147220214143694;0.0;0.352937427;0.0;0.0
300208;FR0128767771;29925458.64;0.100319842;0.100319842;323.1493739;-13650.928393499998;;0.0;0.0;29925458.64;8.0;FR0128767771;Bond;29911807.7116065;0.0025;0.10007504025420211;0.0;0.100319842;0.0;0.0
300208;FR0128768654;20443715.88;0.017928463;0.352895291;-229.5085011;-30041.60484175;;0.0;0.0;20443715.88;8.0;FR0128768654;Bond;20413674.27515825;0.0025;0.018209925558436195;0.0;0.352895291;0.0;0.0
300208;FR0128768720;20442716.72;0.017912099;0.352894806;-229.5211132;-26398.8165095;;0.0;0.0;20442716.72;8.0;FR0128768720;Bond;20416317.9034905;0.0025;0.018193589233420033;0.0;0.352894806;0.0;0.0
300208;FR0128771310;30641623.01;0.018306743;0.366602045;-371.8606756;-46735.1829315;;0.0;0.0;30641623.01;8.0;FR0128771310;Bond;30594887.8270685;0.0025;0.018610975896823766;0.0;0.366602045;0.0;0.0
300208;FR0128771484;30643396.46;0.018357928;0.366516289;-371.7668839;-46741.8090315;;0.0;0.0;30643396.46;8.0;FR0128771484;Bond;30596654.6509685;0.0025;0.01866207151121178;0.0;0.366516289;0.0;0.0
300208;FR0128771732;29739529.21;0.366380339;0.366380339;1463.759847;-71497.08734999999;;0.0;0.0;29739529.21;8.0;FR0128771732;Bond;29668032.12265;0.0025;0.36548544201031746;0.0;0.366380339;0.0;0.0
300208;FR0128785997;30626087.04;0.019385508;0.391015106;-423.6930806;-49814.73818875;;0.0;0.0;30626087.04;8.0;FR0128785997;Bond;30576272.301811248;0.0025;0.0197323071209807;0.0;0.391015106;0.0;0.0
300208;FR0128786854;30602334.13;0.019669473;0.401824813;-447.9664639;-51139.300194999996;;0.0;0.0;30602334.13;8.0;FR0128786854;Bond;30551194.829804998;0.0025;0.02003639797873781;0.0;0.401824813;0.0;0.0
300208;FR0128788207;30451935.07;0.02274043;0.532312642;-795.3797621;-67140.31315075001;;0.0;0.0;30451935.07;8.0;FR0128788207;Bond;30384794.75684925;0.0025;0.02339470247277354;0.0;0.532312642;0.0;0.0
300208;FR0128789924;30608171.48;0.016346508;0.333936278;-308.5723677;-42508.979816499996;;0.0;0.0;30608171.48;8.0;FR0128789924;Bond;30565662.5001835;0.0025;0.016599210324705772;0.0;0.333936278;0.0;0.0
300208;FR0128790138;29711375.65;0.407110564;0.407110564;1674.273553;-79366.00347;;0.0;0.0;29711375.65;8.0;FR0128790138;Bond;29632009.64653;0.0025;0.406116129945177;0.0;0.407110564;0.0;0.0
300208;FR0128805639;30593736.22;0.015710955;0.342005843;-325.8867842;-43446.143542750004;;0.0;0.0;30593736.22;8.0;FR0128805639;Bond;30550290.076457247;0.0025;0.01597787396962757;0.0;0.342005843;0.0;0.0
300208;FR0128806710;25487271.57;0.020564555;0.423543026;-415.2129751;-44883.096128;;0.0;0.0;25487271.57;8.0;FR0128806710;Bond;25442388.473872;0.0025;0.020972887089433526;0.0;0.423543026;0.0;0.0
300208;FR0128807130;25474170.91;0.020637903;0.428966898;-426.2328268;-45423.035080249996;;0.0;0.0;25474170.91;8.0;FR0128807130;Bond;25428747.87491975;0.0025;0.021057266825364386;0.0;0.428966898;0.0;0.0
300208;FR0128807213;19794667.88;0.428689597;0.428689597;1192.632859;-51411.904517999996;;0.0;0.0;19794667.88;8.0;FR0128807213;Bond;19743255.975482;0.0025;0.42764277872399103;0.0;0.428689597;0.0;0.0
300208;FR0128807593;40778070.34;0.020794411;0.429060794;-681.7479914;-72727.3979475;;0.0;0.0;40778070.34;8.0;FR0128807593;Bond;40705342.942052506;0.0025;0.021213454409952735;0.0;0.429060794;0.0;0.0
300208;FR0128807684;20371037.2;0.020674638;0.428481945;-340.7832239;-36325.500023;;0.0;0.0;20371037.2;8.0;FR0128807684;Bond;20334711.699977;0.0025;0.021093926867691154;0.0;0.428481945;0.0;0.0
300208;FR0128808898;25462367.96;0.021289674;0.445250205;-459.5215319;-47117.71620175001;;0.0;0.0;25462367.96;8.0;FR0128808898;Bond;25415250.243798252;0.0025;0.021741984263335658;0.0;0.445250205;0.0;0.0
300208;FR0128809730;34630063.05;0.447829679;0.447829679;2209.807165;-101755.45926;;0.0;0.0;34630063.05;8.0;FR0128809730;Bond;34528307.590739995;0.0025;0.44673576218699085;0.0;0.447829679;0.0;0.0
300208;FR0128839547;30465344.98;0.023761591;0.518542228;-750.3904165;-65578.32040499999;;0.0;0.0;30465344.98;8.0;FR0128839547;Bond;30399766.659595;0.0025;0.024378776305636982;0.0;0.518542228;0.0;0.0
300208;FR0128840974;35535613.67;0.02394201;0.523975648;-894.1056784;-77287.24187;;0.0;0.0;35535613.67;8.0;FR0128840974;Bond;35458326.42813;0.0025;0.024572463900845998;0.0;0.523975648;0.0;0.0
300208;FR0128862788;12963772.92;0.097247989;0.097247989;134.8606793;-21097.2085335;;0.0;0.0;12963772.92;8.0;FR0128862788;Bond;12942675.7114665;0.0025;0.09701155972541108;0.0;0.097247989;0.0;0.0
300208;FR0128866516;30419914.23;0.024920012;0.5536988;-856.8814991;-69902.42191525;;0.0;0.0;30419914.23;8.0;FR0128866516;Bond;30350011.80808475;0.0025;0.02562577549309268;0.0;0.5536988;0.0;0.0
300208;FR0128866896;20264038.53;0.025777949;0.578146491;-623.1505978;-48607.175890750004;;0.0;0.0;20264038.53;8.0;FR0128866896;Bond;20215431.35410925;0.0025;0.02654839901125413;0.0;0.578146491;0.0;0.0
300208;FR0128866938;17199352.94;0.026972892;0.616138367;-602.1498944;-43946.1262565;;0.0;0.0;17199352.94;8.0;FR0128866938;Bond;17155406.813743502;0.0025;0.027849961638755968;0.0;0.616138367;0.0;0.0
300208;FR0128867167;30200754.33;0.009871681;0.268492376;-201.634176;-33511.08040825;;0.0;0.0;30200754.33;8.0;FR0128867167;Bond;30167243.24959175;0.0025;0.010038836164738203;0.0;0.268492376;0.0;0.0
300208;FR0128867266;30181157.3;0.010324075;0.28749763;-231.7887215;-35838.736627750004;;0.0;0.0;30181157.3;8.0;FR0128867266;Bond;30145318.56337225;0.0025;0.010516339340345987;0.0;0.28749763;0.0;0.0
300208;FR0128867399;20113988.77;0.011163653;0.341802487;-220.5204908;-28335.2005085;;0.0;0.0;20113988.77;8.0;FR0128867399;Bond;20085653.5694915;0.0025;0.011438053031031419;0.0;0.341802487;0.0;0.0
300208;FR0128902089;20269619.99;0.026450796;0.592079146;-652.8901864;-49765.32411325;;0.0;0.0;20269619.99;8.0;FR0128902089;Bond;20219854.66588675;0.0025;0.027257802174459757;0.0;0.592079146;0.0;0.0
300208;FR0128902923;30708418.07;0.031055147;0.665441053;-1213.268686;-83824.543439;;0.0;0.0;30708418.07;;FR0128902923;Bond;30624593.526561;0.0025;0.032045291030784455;0.0;0.665441053;0.0;0.0
300208;FR0128913656;29424705.45;0.819747902;0.819747902;4334.348147;-146075.52402;;0.0;0.0;29424705.45;8.0;FR0128913656;Bond;29278629.925979998;0.0025;0.8177452929112838;0.0;0.819747902;0.0;0.0
300208;FR0128913979;30184847.4;0.03251917;0.790164136;-1749.713174;-86682.094429;;0.0;0.0;30184847.4;8.0;FR0128913979;Bond;30098165.305570997;0.0025;0.033970978905615665;0.0;0.790164136;0.0;0.0
300208;FR0128914183;6992298.812;0.037803547;0.037803547;26.69492405;-4425.2630829;;0.0;0.0;6992298.812;8.0;FR0128914183;Bond;6987873.5489171;0.0025;0.03771167575133096;0.0;0.037803547;0.0;0.0
300208;FR0128917590;20261831.69;0.02666945;0.600219821;-671.2067346;-50423.42076225;;0.0;0.0;20261831.69;8.0;FR0128917590;Bond;20211408.269237753;0.0025;0.02749939455665123;0.0;0.600219821;0.0;0.0
300208;FR0128918275;25300324.71;0.02703084;0.616319731;-885.5838285;-64648.61254275;;0.0;0.0;25300324.71;8.0;FR0128918275;Bond;25235676.097457252;0.0025;0.02790773826925601;0.0;0.616319731;0.0;0.0
300208;FR0128957471;15492228.07;0.018949317;0.018949317;29.16547781;-1782.6673392000002;;0.0;0.0;15492228.07;8.0;FR0128957471;Bond;15490445.4026608;0.0025;0.018903149999359943;0.0;0.018949317;0.0;0.0
300208;FR0128957760;21984244.63;0.027070527;0.027070527;59.60832494;-3613.8484313999998;;0.0;0.0;21984244.63;8.0;FR0128957760;Bond;21980630.781568598;0.0025;0.0270045737560516;0.0;0.027070527;0.0;0.0
300208;FR0128957786;14953328.97;0.116368492;0.116368492;189.7777435;-29066.813440500002;;0.0;0.0;14953328.97;8.0;FR0128957786;Bond;14924262.1565595;0.0025;0.1160850626293435;0.0;0.116368492;0.0;0.0
300208;FR0128957893;9989282.111;0.037831176;0.037831176;38.1924492;-6321.98402055;;0.0;0.0;9989282.111;8.0;FR0128957893;Bond;9982960.12697945;0.0025;0.03773917042628622;0.0;0.037831176;0.0;0.0
300208;FR0128957950;9990136.8;0.037914497;0.037914497;38.3641563;-2490.69164045;;0.0;0.0;9990136.8;8.0;FR0128957950;Bond;9987646.108359551;0.0025;0.03782208569022395;0.0;0.037914497;0.0;0.0
300208;FR0128958578;30157289.58;0.01031069;0.323099114;-295.0591771;-20441.56141725;;0.0;0.0;30157289.58;8.0;FR0128958578;Bond;30136848.018582746;0.0025;0.01055555598791641;0.0;0.323099114;0.0;0.0
300208;FR0128958859;3991123.926;0.081141198;0.081141198;34.16027905;-1968.225498;;0.0;0.0;3991123.926;8.0;FR0128958859;Bond;3989155.700502;0.0025;0.08094368117302002;0.0;0.081141198;0.0;0.0
300208;FR0128959097;11968765.52;0.094650579;0.094650579;121.0110412;-18936.8824425;;0.0;0.0;11968765.52;8.0;FR0128959097;Bond;11949828.6375575;0.0025;0.0944202115811055;0.0;0.094650579;0.0;0.0
300208;FR0128961622;20154349.78;0.009191924;0.238430963;-105.64154;-19899.66674025;;0.0;0.0;20154349.78;8.0;FR0128961622;Bond;20134450.11325975;0.0025;0.009323175849120156;0.0;0.238430963;0.0;0.0
300208;FR0128962307;26151453.38;0.01852388;0.252428315;-141.6657902;-27864.054039;;0.0;0.0;26151453.38;8.0;FR0128962307;Bond;26123589.325960997;0.0025;0.018660166054305944;0.0;0.252428315;0.0;0.0
300208;FR0128963453;24984684.31;0.021617779;0.021617779;53.70981437;-9035.55706515;;0.0;0.0;24984684.31;8.0;FR0128963453;Bond;24975648.752934847;0.0025;0.021565204582267232;0.0;0.021617779;0.0;0.0
300208;FR0128984541;30198637.88;0.012061202;0.333746862;-313.0954163;-41616.68878325;;0.0;0.0;30198637.88;8.0;FR0128984541;Bond;30157021.19121675;0.0025;0.01232076231937906;0.0;0.333746862;0.0;0.0
300208;FR0128985233;36887454.06;0.113659679;0.113659679;456.108632;-70035.6319575;;0.0;0.0;36887454.06;8.0;FR0128985233;Bond;36817418.4280425;0.0025;0.11338285351732337;0.0;0.113659679;0.0;0.0
300208;FR0128985589;15107891.39;0.005122161;0.113346145;-17.19024922;-24531.654761625;;0.0;0.0;15107891.39;8.0;FR0128985589;Bond;15083359.735238375;0.0025;0.005150672402823848;0.0;0.113346145;0.0;0.0
300208;FR0128985969;15102568.45;0.003405213;0.037778861;-1.548761119;-8238.441013975;;0.0;0.0;15102568.45;8.0;FR0128985969;Bond;15094330.008986024;0.0025;0.0034078057266453783;0.0;0.037778861;0.0;0.0
300208;FR0129012318;10980784.02;0.059387451;0.059387451;67.24552915;-10920.615337500001;;0.0;0.0;10980784.02;8.0;FR0129012318;Bond;10969863.4046625;0.0025;0.059243169976919745;0.0;0.059387451;0.0;0.0
300208;FR0129012383;25144313.3;0.033039099;0.80656915;-1519.081083;-83916.43681;;0.0;0.0;25144313.3;8.0;FR0129012383;Bond;25060396.86319;0.0025;0.034552190422482594;0.0;0.80656915;0.0;0.0
300208;FR0129012847;35187639.32;0.011657251;0.333736904;-365.7716352;-48456.48758575;;0.0;0.0;35187639.32;8.0;FR0129012847;Bond;35139182.83241425;0.0025;0.011917462975277198;0.0;0.333736904;0.0;0.0
300208;FR0129014009;5027571.482;0.004107729;0.075533703;-2.400923904;-5451.103778425;;0.0;0.0;5027571.482;8.0;FR0129014009;Bond;5022120.378221575;0.0025;0.004119709969111841;0.0;0.075533703;0.0;0.0
300208;FR0129014868;20000243.48;0.038349812;0.979966268;-1794.603399;-81041.7648765;;0.0;0.0;20000243.48;8.0;FR0129014868;Bond;19919201.7151235;0.0025;0.04059671570990632;0.0;0.979966268;0.0;0.0
300208;FR0129025203;14912695.52;0.227568441;0.227568441;408.2102323;-20591.776818;;0.0;0.0;14912695.52;8.0;FR0129025203;Bond;14892103.743182;0.0025;0.2270135760763358;0.0;0.227568441;0.0;0.0
300208;FR0129026037;6994595.013;0.029792798;0.029792798;20.93949236;-1264.7760846;;0.0;0.0;6994595.013;8.0;FR0129026037;Bond;6993330.2369154;0.0025;0.02972017533740889;0.0;0.029792798;0.0;0.0
300208;FR0129030880;15071774.89;0.004447088;0.094432753;-11.68425356;-20400.90541775;;0.0;0.0;15071774.89;8.0;FR0129030880;Bond;15051373.984582251;0.0025;0.004466518459383986;0.0;0.094432753;0.0;0.0
300208;FR0129053411;19947250.05;0.100170439;0.100170439;214.7588107;-12132.300030000002;;0.0;0.0;19947250.05;8.0;FR0129053411;Bond;19935117.74997;0.0025;0.09992636587409398;0.0;0.100170439;0.0;0.0
300208;FR0129054377;16943932.45;0.113409458;0.113409458;208.5881035;-32170.260787500003;;0.0;0.0;16943932.45;8.0;FR0129054377;Bond;16911762.1892125;0.0025;0.11313385002395548;0.0;0.113409458;0.0;0.0
300208;FR0129054781;9992153.384;0.029780583;0.029780583;29.88868042;-1806.8003382000002;;0.0;0.0;9992153.384;8.0;FR0129054781;Bond;9990346.5836618;0.0025;0.029708019829468232;0.0;0.029780583;0.0;0.0
300208;FR0129060382;4965952.251;0.24603646;0.24603646;148.9829704;-20428.430979;;0.0;0.0;4965952.251;8.0;FR0129060382;Bond;4945523.820021;0.0025;0.24543777268383773;0.0;0.24603646;0.0;0.0
300208;FR0129061463;6991647.045;0.046043199;0.046043199;32.87024541;-1953.830133;;0.0;0.0;6991647.045;8.0;FR0129061463;Bond;6989693.214867;0.0025;0.0459309649559592;0.0;0.046043199;0.0;0.0
300208;FR0129061919;30046992.9;0.036323281;0.923109776;-2389.53044;-100689.94234;;0.0;0.0;30046992.9;8.0;FR0129061919;Bond;29946302.957659997;0.0025;0.0383147405034072;0.0;0.923109776;0.0;0.0
300208;FR0129065076;15057730.05;0.034717914;0.863567397;-1045.118658;-53782.090337249996;;0.0;0.0;15057730.05;8.0;FR0129065076;Bond;15003947.95966275;0.0025;0.036456113604536995;0.0;0.863567397;0.0;0.0
300208;FR0129065183;24974366.28;0.037876427;0.037876427;95.71415883;-5747.5253904;;0.0;0.0;24974366.28;8.0;FR0129065183;Bond;24968618.7546096;0.0025;0.03778420115934639;0.0;0.037876427;0.0;0.0
300208;FR0129065431;25921666.16;0.11646485;0.11646485;329.5256934;-18322.711973999998;;0.0;0.0;25921666.16;8.0;FR0129065431;Bond;25903343.448026;0.0025;0.11618095101686622;0.0;0.11646485;0.0;0.0
300208;FR0129065985;29908497.24;0.119205328;0.119205328;390.224586;-23435.1512655;;0.0;0.0;29908497.24;8.0;FR0129065985;Bond;29885062.0887345;0.0025;0.11891467073532752;0.0;0.119205328;0.0;0.0
300208;FR0129084226;30072824.38;0.013258864;0.409728569;-475.2688909;-50761.17375375;;0.0;0.0;30072824.38;8.0;FR0129084226;Bond;30022063.20624625;0.0025;0.013654401809772825;0.0;0.409728569;0.0;0.0
300208;FR0129084911;30065471.88;0.036255274;0.915126519;-2347.407069;-113761.39781000001;;0.0;0.0;30065471.88;8.0;FR0129084911;Bond;29951710.482189998;0.0025;0.03821047282323918;0.0;0.915126519;0.0;0.0
300208;FR0129085033;20042219.14;0.036423297;0.917759051;-1573.945596;-66783.76334675;;0.0;0.0;20042219.14;8.0;FR0129085033;Bond;19975435.37665325;0.0025;0.038389901220752254;0.0;0.917759051;0.0;0.0
300208;FR0129100402;30055682.33;0.036330173;0.920499135;-2375.486474;-114388.7388125;;0.0;0.0;30055682.33;8.0;FR0129100402;Bond;29941293.5911875;0.0025;0.038309377332888445;0.0;0.920499135;0.0;0.0
300208;FR0129100675;25048333.89;0.013741626;0.428705753;-433.9713033;-44231.87380125;;0.0;0.0;25048333.89;8.0;FR0129100675;Bond;25004102.01619875;0.0025;0.0141752319821589;0.0;0.428705753;0.0;0.0
300208;FR0129101236;24987170.88;0.018937864;0.018937864;46.98366696;-2875.2361008;;0.0;0.0;24987170.88;8.0;FR0129101236;Bond;24984295.6438992;0.0025;0.018891752817029202;0.0;0.018937864;0.0;0.0
300208;FR0129101509;30048434.01;0.028047159;0.765411127;-1651.343062;-94968.94281000001;;0.0;0.0;30048434.01;8.0;FR0129101509;Bond;29953465.067190003;0.0025;0.02942302670816549;0.0;0.765411127;0.0;0.0
300208;FR0129102085;25041609.95;0.03690773;0.934110306;-2037.966018;-96714.011579;;0.0;0.0;25041609.95;8.0;FR0129102085;Bond;24944895.938421;0.0025;0.03894571511900467;0.0;0.934110306;0.0;0.0
300208;FR0129102465;3996911.436;0.029792798;0.029792798;11.96542421;-722.7291912000001;;0.0;0.0;3996911.436;8.0;FR0129102465;Bond;3996188.7068088003;0.0025;0.029720175337382082;0.0;0.029792798;0.0;0.0
300208;FR0129104669;6961573.456;0.197347192;0.197347192;160.8178946;-8353.888146000001;;0.0;0.0;6961573.456;8.0;FR0129104669;Bond;6953219.567854;0.0025;0.19686703686265786;0.0;0.197347192;0.0;0.0
300208;FR0129104677;3979620.41;0.197733654;0.197733654;92.29280895;-4775.5444914;;0.0;0.0;3979620.41;8.0;FR0129104677;Bond;3974844.8655086;0.0025;0.19725161649884138;0.0;0.197733654;0.0;0.0
300208;FR0129104735;30036518.57;0.036890496;0.939460622;-2474.417204;-116662.05021749999;;0.0;0.0;30036518.57;8.0;FR0129104735;Bond;29919856.5197825;0.0025;0.038953405599653816;0.0;0.939460622;0.0;0.0
300208;FR0129106110;18976091.48;0.045979725;0.045979725;88.96760439;-5302.9077552;;0.0;0.0;18976091.48;8.0;FR0129106110;Bond;18970788.5722448;0.0025;0.04586780020985992;0.0;0.045979725;0.0;0.0
300208;FR0129106383;8946463.393;0.213558546;0.213558546;226.737169;-11618.146980000001;;0.0;0.0;8946463.393;8.0;FR0129106383;Bond;8934845.246019999;0.0025;0.21303896971807912;0.0;0.213558546;0.0;0.0
300208;FR0129106730;30019155.31;0.037487633;0.958435833;-2575.240288;-118942.26435750001;;0.0;0.0;30019155.31;8.0;FR0129106730;Bond;29900213.0456425;0.0025;0.03963581048966076;0.0;0.958435833;0.0;0.0
300208;FR0129108918;14905992.87;0.238237739;0.238237739;430.702457;-21562.641744;;0.0;0.0;14905992.87;8.0;FR0129108918;Bond;14884430.228255998;0.0025;0.23765726746091625;0.0;0.238237739;0.0;0.0
300208;FR0129109403;11916411.34;0.245883447;0.245883447;357.0583695;-17825.645454;;0.0;0.0;11916411.34;8.0;FR0129109403;Bond;11898585.694546;0.0025;0.24528550412132072;0.0;0.245883447;0.0;0.0
300208;FR0129109551;24950326.53;0.081367965;0.081367965;214.7466927;-12304.27062;;0.0;0.0;24950326.53;8.0;FR0129109551;Bond;24938022.25938;0.0025;0.08116934263359281;0.0;0.081367965;0.0;0.0
300208;FR0129109650;29995018.36;0.038279891;0.979863958;-2691.839018;-121535.738385;;0.0;0.0;29995018.36;8.0;FR0129109650;Bond;29873482.621615;0.0025;0.04052712611236107;0.0;0.979863958;0.0;0.0
300208;FR0129109825;15003737.13;0.038593326;0.991460683;-1376.874348;-61462.5588155;;0.0;0.0;15003737.13;8.0;FR0129109825;Bond;14942274.571184501;0.0025;0.04089126860572083;0.0;0.991460683;0.0;0.0
300208;FR0129110039;30001622.81;0.038593326;0.991269997;-2753.212325;-122901.147265;;0.0;0.0;30001622.81;8.0;FR0129110039;Bond;29878721.662735;0.0025;0.04089126911345105;0.0;0.991269997;0.0;0.0
300208;FR0129110351;29996002.65;0.041213426;0.991438509;-2768.559648;-123732.05231500001;;0.0;0.0;29996002.65;8.0;FR0129110351;Bond;29872270.597684998;0.0025;0.043525112861115385;0.0;0.991438509;0.0;0.0
300208;IRSB100008004;-26015.79000000283;0.043837135;0.0;-5.2105535839999995;2862.698822875;BNP PARIBAS;0.0;0.0;0.0;;;Swap;-23153.09117712783;0.0025;0.03883483241357946;0.0;0.0;0.0;0.0
300208;IRSB100008106;-61635.140000000596;0.082196615;0.0;-19.406255054;5719.838757575;SOCIETE GENERALE;0.0;0.0;0.0;;;Swap;-55915.301242425594;0.0025;0.07434208079842604;0.0;0.0;0.0;0.0
300208;IRSB100008126;-52674.96999999881;0.084935973;0.0;-20.698036945;5924.799138975;NATIXIS;0.0;0.0;0.0;;;Swap;-46750.170861023806;0.0025;0.07513053951227007;0.0;0.0;0.0;0.0
300208;IRSB100008153;-61151.96999999881;0.10137566199999999;0.0;-29.776564901;7153.534893849999;NATIXIS;0.0;0.0;0.0;;;Swap;-53998.43510614881;0.0025;0.08922817154732374;0.0;0.0;0.0;0.0
300208;IRSB100008313;-93989.73999999836;0.164390878;0.0;-78.710907584;11824.924233325;BNP PARIBAS;0.0;0.0;0.0;;;Swap;-82164.81576667336;0.0025;0.14352240173871839;0.0;0.0;0.0;0.0
300208;IRSB100008456;-95848.68000000343;0.30960135600000005;0.0;-281.325010868;22579.326871575;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;0.0;0.0;0.0;;;Swap;-73269.35312842843;0.0025;0.23646360581943815;0.0;0.0;0.0;0.0
300208;IRSB100008462;-9014.341000000015;0.063018093;0.0;-1.8954269380000002;716.6675833;SOCIETE GENERALE;0.0;0.0;0.0;;;Swap;-8297.673416700014;0.0025;0.05777132262946913;0.0;0.0;0.0;0.0
300208;IRSB100008464;-18458.971999999136;0.063018093;0.0;-3.796574123;1433.4910980250002;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;;;Swap;-17025.480901974137;0.0025;0.05788611226417674;0.0;0.0;0.0;0.0
300208;IRSB100008533;-78297.2899999991;0.254805155;0.0;-222.153703055;21627.7536658;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;0.0;0.0;0.0;;;Swap;-56669.5363341991;0.0025;0.18403471304819868;0.0;0.0;0.0;0.0
300208;IRSB100008539;-37628.650000002235;0.046576115;0.0;-5.832102779;3073.00635175;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;;;Swap;-34555.64364825223;0.0025;0.042706762879887;0.0;0.0;0.0;0.0
300208;IRSB100008578;-27729.789999999106;0.36713715599999996;0.0;-395.72575071399996;26812.429628949998;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;0.0;0.0;0.0;;;Swap;-917.3603710491079;0.0025;0.010704613839946087;0.0;0.0;0.0;0.0
300208;IRSB100008584;-40790.11999999732;0.372616593;0.0;-407.745390562;27225.229293924996;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;0.0;0.0;0.0;;;Swap;-13564.890706072321;0.0025;0.1230591954074649;0.0;0.0;0.0;0.0
300208;IRSB100008658;-47644.890000000596;0.413713184;0.0;-502.612602966;30245.702020975;NATIXIS;0.0;0.0;0.0;;;Swap;-17399.187979025595;0.0025;0.1504125867556601;0.0;0.0;0.0;0.0
300208;IRSB100008738;-33082.87000000104;0.435631503;0.0;-371.454815494;21233.0064823;BNP PARIBAS;0.0;0.0;0.0;;;Swap;-11849.863517701044;0.0025;0.1554056746717536;0.0;0.0;0.0;0.0
