;Portfolio;Counterparty;Balance_J;Balance_J_1;Variation;Seuil declenchement;Seuil_respecte;Appel_declenche;Sens_appel;Balance_apres_appel;Fonds_monetaires_initial;Fonds_monetaires_utilises;Fonds_monetaires_restant;Obligations_liquides_initial;Obligations_liquides_utilisees;Obligations_liquides_restantes;Cash_deficit_couvert_par_fonds;Cash_deficit_couvert_par_obligations;Futures_augmentent_cash;Futures_couverts_par_fonds;Futures_couverts_par_cash;Futures_couverts_par_obligations;Options_augmentent_cash;Options_couverts_par_fonds;Options_couverts_par_cash;Options_couverts_par_obligations;Liability_total;Liability_couverts_par_fonds;Liability_couverts_par_cash;Liability_couverts_par_obligations;Liability_augmentent_cash;Cash_initial;Cash_disponible;Cash_utilise;Cash_restant;Alerte
12;300128;MORGAN STANLEY EUROPE SE;1030662.472565;110000.0;920662.472565;100000.0;False;True;Contrepartie poste;1030662.472565;0.0;0.0;0.0;378194657.92288405;0.0;378194657.92288405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5832739.4881;5832739.4881;0.0;5450072.962491324;
13;300128;NATIXIS;-20552.83999999985;0.0;-20552.83999999985;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;378194657.92288405;0.0;378194657.92288405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5832739.4881;5832739.4881;0.0;5450072.962491324;
14;300128;ROYAL BANK OF CANADA FX;0.0;0.0;0.0;0.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;378194657.92288405;0.0;378194657.92288405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5832739.4881;5832739.4881;0.0;5450072.962491324;
15;300128;ROYAL BANK OF CANADA PARIS BRANCH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;378194657.92288405;0.0;378194657.92288405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5832739.4881;5832739.4881;0.0;5450072.962491324;
16;300128;SOCIETE GENERALE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;378194657.92288405;0.0;378194657.92288405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5832739.4881;5832739.4881;0.0;5450072.962491324;
17;300128;State Street Bank International GmbH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;378194657.92288405;0.0;378194657.92288405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5832739.4881;5832739.4881;0.0;5450072.962491324;
18;300154;BNP PARIBAS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;9504347.663618105;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;101073.88249999983;2383056.0;0.0;0.0;149745.2151;0.0;0.0;9253528.566018105;9253528.566018105;0.0;0.0;0.0;2383056.0;2383056.0;2383056.0;0.0;
19;300154;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;0.0;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253528.566018105;0.0;0.0;0.0;0.0;2383056.0;2383056.0;0.0;0.0;
20;300154;CREDIT SUISSE INTERNATIONAL FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;0.0;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253528.566018105;0.0;0.0;0.0;0.0;2383056.0;2383056.0;0.0;0.0;
21;300154;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;0.0;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253528.566018105;0.0;0.0;0.0;0.0;2383056.0;2383056.0;0.0;0.0;
22;300154;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;0.0;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253528.566018105;0.0;0.0;0.0;0.0;2383056.0;2383056.0;0.0;0.0;
23;300154;J.P. MORGAN SECURITIES LIMITED;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;0.0;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253528.566018105;0.0;0.0;0.0;0.0;2383056.0;2383056.0;0.0;0.0;
24;300154;JP MORGAN SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;0.0;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253528.566018105;0.0;0.0;0.0;0.0;2383056.0;2383056.0;0.0;0.0;
25;300154;MORGAN STANLEY EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;0.0;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253528.566018105;0.0;0.0;0.0;0.0;2383056.0;2383056.0;0.0;0.0;
26;300154;NATIXIS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;0.0;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253528.566018105;0.0;0.0;0.0;0.0;2383056.0;2383056.0;0.0;0.0;
27;300154;ROYAL BANK OF CANADA FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;0.0;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253528.566018105;0.0;0.0;0.0;0.0;2383056.0;2383056.0;0.0;0.0;
28;300154;ROYAL BANK OF CANADA PARIS BRANCH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;0.0;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253528.566018105;0.0;0.0;0.0;0.0;2383056.0;2383056.0;0.0;0.0;
29;300154;SOCIETE GENERALE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;38612399.3419;0.0;29108051.678281896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253528.566018105;0.0;0.0;0.0;0.0;2383056.0;2383056.0;0.0;0.0;
30;300155;BNP PARIBAS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;13869760.213995002;32330929.71076;0.0;0.0;0.0;2033373.97;0.0;0.0;11771988.990895001;0.0;0.0;0.0;64397.2531;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;71109.67524019457;0.0;0.0;0.0;71109.67524019457;
31;300155;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
32;300155;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
33;300155;CREDIT SUISSE INTERNATIONAL FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
34;300155;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
35;300155;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
36;300155;J.P. MORGAN SECURITIES LIMITED;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
37;300155;JP MORGAN SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
38;300155;MORGAN STANLEY EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
39;300155;NATIXIS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
40;300155;ROYAL BANK OF CANADA FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
41;300155;ROYAL BANK OF CANADA PARIS BRANCH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
42;300155;SOCIETE GENERALE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;46334866.106130004;0.0;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
43;300155;State Street Bank International GmbH;-134176.1813750001;0.0;-134176.1813750001;100000.0;False;True;Groupama poste;-134176.1813750001;46334866.106130004;134176.1813750001;32330929.71076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-71109.67524019457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71109.67524019457;
44;300156;BNP PARIBAS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;9067690.784104299;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;8134501.92505;2843037.52825;0.0;138690.43825;0.0;0.0;0.0;933188.8590542998;933188.8590542998;0.0;0.0;0.0;2843037.52825;2843037.52825;2843037.52825;0.0;
45;300156;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;0.0;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
46;300156;CREDIT SUISSE INTERNATIONAL FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;0.0;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
47;300156;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;0.0;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
48;300156;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;0.0;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
49;300156;J.P. MORGAN SECURITIES LIMITED;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;0.0;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
50;300156;JP MORGAN SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;0.0;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
51;300156;MORGAN STANLEY EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;0.0;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
52;300156;NATIXIS;-112418.80114999964;0.0;-112418.80114999964;100000.0;False;True;Groupama poste;-112418.80114999964;59190525.890070006;112418.80114999964;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
53;300156;ROYAL BANK OF CANADA FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;0.0;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
54;300156;ROYAL BANK OF CANADA PARIS BRANCH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;0.0;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
55;300156;SOCIETE GENERALE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;0.0;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
56;300156;State Street Bank International GmbH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;59190525.890070006;0.0;50010416.30481571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;933188.8590542998;0.0;0.0;0.0;0.0;2843037.52825;2843037.52825;0.0;0.0;
57;300191;BARCLAYS BANK IRELAND PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2015135292.1925197;0.0;2015135292.1925197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199206793.05;199206793.05;0.0;199206793.05;
58;300191;BARCLAYS CAPITAL SECURITIES LTD;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2015135292.1925197;0.0;2015135292.1925197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199206793.05;199206793.05;0.0;199206793.05;
59;300191;BNP PARIBAS;36685.555003976566;0.0;36685.555003976566;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2015135292.1925197;0.0;2015135292.1925197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199206793.05;199206793.05;0.0;199206793.05;
60;300191;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2015135292.1925197;0.0;2015135292.1925197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199206793.05;199206793.05;0.0;199206793.05;
61;300191;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;321462.2591672711;0.0;321462.2591672711;100000.0;False;True;Contrepartie poste;321462.2591672711;0.0;0.0;0.0;2015135292.1925197;0.0;2015135292.1925197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199206793.05;199206793.05;0.0;199206793.05;
62;300191;GOLDMAN SACHS BANK EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2015135292.1925197;0.0;2015135292.1925197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199206793.05;199206793.05;0.0;199206793.05;
63;300191;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2015135292.1925197;0.0;2015135292.1925197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199206793.05;199206793.05;0.0;199206793.05;
64;300191;JP MORGAN SE;1298.4137094000002;0.0;1298.4137094000002;250000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2015135292.1925197;0.0;2015135292.1925197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199206793.05;199206793.05;0.0;199206793.05;
65;300191;NATIXIS;262420.19772650796;-10000.0;272420.19772650796;100000.0;False;True;Contrepartie poste;262420.19772650796;0.0;0.0;0.0;2015135292.1925197;0.0;2015135292.1925197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199206793.05;199206793.05;0.0;199206793.05;
66;300191;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;-25646.131553346422;-110000.0;84353.86844665358;100000.0;True;False;Aucun appel;-110000.0;0.0;0.0;0.0;2015135292.1925197;0.0;2015135292.1925197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199206793.05;199206793.05;0.0;199206793.05;
67;300191;SOCIETE GENERALE;-42417.72667924766;-110000.0;67582.27332075234;100000.0;True;False;Aucun appel;-110000.0;0.0;0.0;0.0;2015135292.1925197;0.0;2015135292.1925197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199206793.05;199206793.05;0.0;199206793.05;
68;300193;BNP PARIBAS;4292718.9514475;490000.0;3802718.9514475;100000.0;False;True;Contrepartie poste;4292718.9514475;30989649.8295;0.0;30989649.8295;207606544.35735244;0.0;207606544.35735244;0.0;0.0;0.0;0.0;1089629.5211999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46930088.25;46930088.25;1089629.5211999998;45840458.7288;
69;300193;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;30989649.8295;0.0;30989649.8295;207606544.35735244;0.0;207606544.35735244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46930088.25;46930088.25;0.0;45840458.7288;
70;300193;DEUTSCHE BANK AKTIENGESELLSCHAFT;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;30989649.8295;0.0;30989649.8295;207606544.35735244;0.0;207606544.35735244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46930088.25;46930088.25;0.0;45840458.7288;
71;300193;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;30989649.8295;0.0;30989649.8295;207606544.35735244;0.0;207606544.35735244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46930088.25;46930088.25;0.0;45840458.7288;
72;300193;JP MORGAN SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;30989649.8295;0.0;30989649.8295;207606544.35735244;0.0;207606544.35735244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46930088.25;46930088.25;0.0;45840458.7288;
73;300193;MORGAN STANLEY EUROPE SE;659401.819500002;-20000.0;679401.819500002;100000.0;False;True;Contrepartie poste;659401.819500002;30989649.8295;0.0;30989649.8295;207606544.35735244;0.0;207606544.35735244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46930088.25;46930088.25;0.0;45840458.7288;
