;Portfolio;Identifier;TV;Duration_t;SpreadDuration_t;DollarRateConvexity1pc;TotalEffect;Counterparty;EquityDelta_t;FXDelta_t;NetExposure;LiquidityScore;ISIN;AssetClass;TV_before_stress;TV_after_stress;shock_rates_dec;Duration_next;shock_spreads_dec;SpreadDuration_next
12;300128;BE0000333428;2140433.251;7.759112333;7.759112333;15790.42644;-68397.02232;;0.0;0.0;2140433.251;10.0;BE0000333428;Bond;2140433.251;2072036.2286800002;0.0025;7.725191633487747;0.0015;7.738759913292649
13;300128;BE0000336454;2113948.63;11.06109484;11.06109484;30771.59639;-96416.7358;;0.0;0.0;2113948.63;10.0;BE0000336454;Bond;2113948.63;2017531.8942;0.0025;11.003053032929532;0.0015;11.02626975575772
14;300128;BE0000338476;2040784.932;16.95792156;16.95792156;71959.02111;-142221.84243999998;;0.0;0.0;2040784.932;10.0;BE0000338476;Bond;2040784.932;1898563.08956;0.0025;16.795337749915728;0.0015;16.860371273949436
15;300128;BE0000343526;703283.0553;19.79026127;19.79026127;38051.1605;-57065.83088;;0.0;0.0;703283.0553;10.0;BE0000343526;Bond;703283.0553;646217.22442;0.0025;19.41677127822122;0.0015;19.56616727493273
16;300128;BE0000346552;2222616.439;7.367802949;7.367802949;14180.96909;-67452.03784;;0.0;0.0;2222616.439;10.0;BE0000346552;Bond;2222616.439;2155164.40116;0.0025;7.344006643734244;0.0015;7.353525165840546
17;300128;BE0000353624;321879.9958;32.21637608;32.21637608;42847.50699;-42974.84475999999;;0.0;0.0;321879.9958;10.0;BE0000353624;Bond;321879.9958;278905.15103999997;0.0025;31.483203243624637;0.0015;31.776472378174784
18;300128;BE0000358672;229828.8236;17.29964049;17.29964049;9686.13191;-16233.886668;;0.0;0.0;229828.8236;10.0;BE0000358672;Bond;229828.8236;213594.936932;0.0025;16.994209812653487;0.0015;17.116382083592093
19;300128;BE0002592708;2432274.725;0.541534855;0.541534855;136.7154976;-16247.031203999999;;0.0;0.0;2432274.725;4.0;BE0002592708;Bond;2432274.725;2416027.693796;0.0025;0.5408627823868403;0.0095;0.5389809790699929
20;300128;BE0002963446;3408968.767;3.959401871;3.959401871;6969.886855;-90447.738485;;0.0;0.0;3408968.767;7.0;BE0002963446;Bond;3408968.767;3318521.028515;0.0025;3.94747969399475;0.004;3.9403263877916004
21;300128;BE6321529396;1620087.781;4.78335446;4.78335446;4533.539149;-46435.105811999994;;0.0;0.0;1620087.781;7.0;BE6321529396;Bond;1620087.781;1573652.6751879998;0.0025;4.770597426563687;0.0035;4.765494613189162
22;300128;BE6350792089;2508413.918;5.394732703;5.394732703;9228.68555;-83039.44518000001;;0.0;0.0;2508413.918;7.0;BE6350792089;Bond;2508413.918;2425374.4728200003;0.0025;5.3755132556251155;0.0035;5.367825476675162
23;300128;CDSB100003448;0.0;4.0;0.0;0.0;-1687590.25;;0.0;0.0;0.0;;CDSB100003448;CDS;0.0;-1687590.25;0.0025;;0.014;
24;300128;CDSO100000058;327605.3933;1.515938655;-316.7005378;0.0;1451297.684602;MORGAN STANLEY EUROPE SE;0.0;0.0;327605.3933;;;CDS Index Option;327605.3933;1778903.077902;0.0025;1.521683830014308;0.014;1087.4886911993294
25;300128;CDSO100000059;-126674.4359;1.403379678;-350.7363444;0.0;-621566.169437;MORGAN STANLEY EUROPE SE;0.0;0.0;-126674.4359;;;CDS Index Option;-126674.4359;-748240.605337;0.0025;1.4083033643015586;0.014;1371.487421563056
26;300128;CSH_CAD_DB;32257.30655;0.0;0.0;0.0;0.0;;0.0;322.5730655;32257.30655;;;Cash;32257.30655;32257.30655;0.0;0.0;0.0;0.0
27;300128;CSH_DKK_DB;745.595136;0.0;0.0;0.0;0.0;;0.0;7.45595136;745.595136;;;Cash;745.595136;745.595136;0.0;0.0;0.0;0.0
28;300128;CSH_EUR_DB;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;2702894.42;;;Cash;0.0;0.0;0.0;;0.0;
29;300128;CSH_GBP_DB;327954.1233;0.0;0.0;0.0;-8198.8530825;;0.0;3279.541233;327954.1233;;;Cash;327954.1233;319755.2702175;0.0;0.0;0.0;0.0
30;300128;CSH_JPY_DB;101.1309706;0.0;0.0;0.0;-2.5282742650000003;;0.0;1.011309706;101.1309706;;;Cash;101.1309706;98.60269633499999;0.0;0.0;0.0;0.0
31;300128;CSH_SEK_DB;9421.103676;0.0;0.0;0.0;0.0;;0.0;94.21103676;9421.103676;;;Cash;9421.103676;9421.103676;0.0;0.0;0.0;0.0
32;300128;CSH_USD_DB;1668198.685;0.0;0.0;0.0;-41704.96712500001;;0.0;16681.98685;1668198.685;;;Cash;1668198.685;1626493.717875;0.0;0.0;0.0;0.0
33;300128;DE0001030708;11083427.99;5.255071777;5.255071777;36301.85299;-238430.3468;;0.0;0.0;11083427.99;10.0;DE0001030708;Bond;11083427.99;10844997.6432;0.0025;5.242228045848037;0.0015;5.247365538308823
34;300128;DE0001102341;3719305.753;15.8103206;15.8103206;116449.0169;-240946.33711999998;;0.0;0.0;3719305.753;10.0;DE0001102341;Bond;3719305.753;3478359.41588;0.0025;15.65250263644935;0.0015;15.71562982186961
35;300128;DE0001102416;13511426.43;1.840183463;1.840183463;7016.319688;-101439.65948;;0.0;0.0;13511426.43;10.0;DE0001102416;Bond;13511426.43;13409986.77052;0.0025;1.8356669544962618;0.0015;1.837473557897757
36;300128;DE0001102432;7096182.192;18.89091353;18.89091353;299232.0984;-550727.9648;;0.0;0.0;7096182.192;10.0;DE0001102432;Bond;7096182.192;6545454.2272;0.0025;18.72887905132391;0.0015;18.793692842794346
37;300128;DE0001102465;8054856.176;3.783089855;3.783089855;14539.51188;-124577.98656000002;;0.0;0.0;8054856.176;10.0;DE0001102465;Bond;8054856.176;7930278.18944;0.0025;3.773742736186526;0.0015;3.7774815837119156
38;300128;DE0001102481;1218568.0;24.62871896;24.62871896;76828.01795;-123766.44628;;0.0;0.0;1218568.0;10.0;DE0001102481;Bond;1218568.0;1094801.55372;0.0025;24.56895873305089;0.0015;24.592862823830536
39;300128;DE0001102507;21270850.14;5.254762596;5.254762596;69660.79594;-457585.5216;;0.0;0.0;21270850.14;10.0;DE0001102507;Bond;21270850.14;20813264.6184;0.0025;5.241920376209299;0.0015;5.247057264125579
40;300128;DE0001102515;4108707.837;9.850576783;9.850576783;43806.66387;-166464.57944000003;;0.0;0.0;4108707.837;10.0;DE0001102515;Bond;4108707.837;3942243.25756;0.0025;9.826613747008283;0.0015;9.83619896140497
41;300128;DE0001102531;9691990.308;5.744383029;5.744383029;37421.11757;-228253.01012;;0.0;0.0;9691990.308;10.0;DE0001102531;Bond;9691990.308;9463737.29788;0.0025;5.730351985232163;0.0015;5.735964402739298
42;300128;DE0001102572;5564159.567;26.57008174;26.57008174;407161.7081;-609709.9343999999;;0.0;0.0;5564159.567;10.0;DE0001102572;Bond;5564159.567;4954449.6326;0.0025;26.50561038628682;0.0015;26.53139892777209
43;300128;DE0001102580;8523588.276;6.712951395;6.712951395;43993.81696;-234737.28588;;0.0;0.0;8523588.276;10.0;DE0001102580;Bond;8523588.276;8288850.99012;0.0025;6.6965751920610455;0.0015;6.703125673236627
44;300128;DE0001102622;11006651.23;4.326985819;4.326985819;25865.33343;-194910.74132000003;;0.0;0.0;11006651.23;10.0;DE0001102622;Bond;11006651.23;10811740.488680001;0.0025;4.315043509196952;0.0015;4.3198204331181715
45;300128;DE0001135085;13407443.84;2.947774176;2.947774176;16194.59444;-161571.3838;;0.0;0.0;13407443.84;10.0;DE0001135085;Bond;13407443.84;13245872.4562;0.0025;2.939300586645282;0.0015;2.9426900223871693
46;300128;DE0001135226;6780501.515;7.417513387;7.417513387;47302.27296;-206172.0256;;0.0;0.0;6780501.515;10.0;DE0001135226;Bond;6780501.515;6574329.489399999;0.0025;7.380656639230749;0.0015;7.39539933833845
47;300128;DE0001135275;5613673.288;9.395062107;9.395062107;61105.73127;-216364.28332;;0.0;0.0;5613673.288;10.0;DE0001135275;Bond;5613673.288;5397309.004679999;0.0025;9.343601089914559;0.0015;9.364185496748735
48;300128;DE0001135325;7129657.491;10.62093499;10.62093499;102693.1978;-310191.47740000003;;0.0;0.0;7129657.491;10.0;DE0001135325;Bond;7129657.491;6819466.0136;0.0025;10.5428540160841;0.0015;10.57408640565046
49;300128;DE0001141869;14383797.92;2.454125032;2.454125032;12210.54302;-144050.54252;;0.0;0.0;14383797.92;10.0;DE0001141869;Bond;14383797.92;14239747.37748;0.0025;2.4479591181261813;0.0015;2.4504254836757084
50;300128;DE000A4DE982;2160170.356;4.767222132;4.767222132;6387.203103;-132414.56316;;0.0;0.0;2160170.356;5.0;DE000A4DE982;Bond;2160170.356;2027755.7928400002;0.0025;4.750118017270587;0.0095;4.702226496028234
51;300128;DE000BU2F009;3799184.663;12.56044035;12.56044035;74030.52366;-195734.79308000003;;0.0;0.0;3799184.663;10.0;DE000BU2F009;Bond;3799184.663;3603449.86992;0.0025;12.467704562139986;0.0015;12.504798877283992
52;300128;DE000BU3Z005;6392246.918;7.087781504;7.087781504;38182.52982;-185865.82888;;0.0;0.0;6392246.918;10.0;DE000BU3Z005;Bond;6392246.918;6206381.08912;0.0025;7.064041710595;0.0015;7.073537627957
53;300128;DE000CZ439B6;1591294.521;2.755198333;2.755198333;1665.842271;-29457.508301;;0.0;0.0;1591294.521;6.0;DE000CZ439B6;Bond;1591294.521;1561837.0126989998;0.0025;2.748004946734956;0.004;2.74368891497593
54;300128;DE000CZ45YV9;4866069.671;5.311327174;5.311327174;17447.14492;-174996.755635;;0.0;0.0;4866069.671;7.0;DE000CZ45YV9;Bond;4866069.671;4691072.915365;0.0025;5.292215924651502;0.004;5.280749175042402
55;300128;DE000DL19VZ9;2747356.164;2.216843874;2.216843874;2003.538841;-78619.93914;;0.0;0.0;2747356.164;6.0;DE000DL19VZ9;Bond;2747356.164;2668736.22486;0.0025;2.2108983487528175;0.0095;2.1942508780607066
56;300128;DE000HCB0B44;4019875.288;2.961459964;2.961459964;4868.94069;-80234.757785;;0.0;0.0;4019875.288;6.0;DE000HCB0B44;Bond;4019875.288;3939640.5302150003;0.0025;2.953105155506907;0.004;2.9480922704110517
57;300128;DUM25 Cmdty;0.0;0.0;0.0;6507.391029;-92363.6094;;0.0;0.0;11978960.0;;;Bond Future;0.0;-92363.6094;0.0025;0.0;0.0015;0.0
58;300128;ES0000011868;4765925.343;3.449348628;3.449348628;7558.115373;-67391.86536;;0.0;0.0;4765925.343;10.0;ES0000011868;Bond;4765925.343;4698533.47764;0.0025;3.439447011709588;0.0015;3.4434076582257527
59;300128;ES00000124H4;2636907.872;12.61380344;12.61380344;56681.99045;-135728.15492;;0.0;0.0;2636907.872;10.0;ES00000124H4;Bond;2636907.872;2501179.71708;0.0025;12.474182835302289;0.0015;12.530031077181373
60;300128;ES00000128C6;2260515.423;15.02568361;15.02568361;65912.41636;-138937.72859999997;;0.0;0.0;2260515.423;10.0;ES00000128C6;Bond;2260515.423;2121577.6944;0.0025;14.86115812736937;0.0015;14.926968320421622
61;300128;ES00000128E2;705593.7229;19.77205432;19.77205432;42886.26115;-56201.90812;;0.0;0.0;705593.7229;10.0;ES00000128E2;Bond;705593.7229;649391.81478;0.0025;19.2298799181317;0.0015;19.44674967887902
62;300128;ES00000128Q6;6705437.894;7.29191605;7.29191605;42951.2916;-201520.05088000002;;0.0;0.0;6705437.894;10.0;ES00000128Q6;Bond;6705437.894;6503917.84312;0.0025;7.264710106338927;0.0015;7.275592483803356
63;300128;ES0000012E69;2385466.516;8.991600724;8.991600724;22786.56256;-88515.73736;;0.0;0.0;2385466.516;10.0;ES0000012E69;Bond;2385466.516;2296950.7786399997;0.0025;8.954916787409884;0.0015;8.96959036204593
64;300128;ES0000012F76;7513605.391;4.872309842;4.872309842;21609.73203;-150404.78764;;0.0;0.0;7513605.391;10.0;ES0000012F76;Bond;7513605.391;7363200.60336;0.0025;4.859756343878704;0.0015;4.864777743127222
65;300128;ES0000012H58;331494.2137;25.63598008;25.63598008;31893.42356;-34513.864752;;0.0;0.0;331494.2137;10.0;ES0000012H58;Bond;331494.2137;296980.348948;0.0025;24.87371122017736;0.0015;25.178618764106417
66;300128;ES0000012K20;6903717.26;6.669732174;6.669732174;35861.61409;-189745.26892;;0.0;0.0;6903717.26;10.0;ES0000012K20;Bond;6903717.26;6713971.99108;0.0025;6.65108206955272;0.0015;6.658542111331632
67;300128;ES0000012K46;2617401.096;18.97488832;18.97488832;121810.8837;-202889.58952;;0.0;0.0;2617401.096;10.0;ES0000012K46;Bond;2617401.096;2414511.50648;0.0025;18.711532590805366;0.0015;18.81687488248322
68;300128;ES0000012L60;433094.1904;10.61358816;10.61358816;6226.399203;-18905.525772;;0.0;0.0;433094.1904;10.0;ES0000012L60;Bond;433094.1904;414188.664628;0.0025;10.535795106417046;0.0015;10.566912327850229
69;300128;ES0840609012;1207369.565;0.947859678;0.947859678;138.0328358;-13894.487316;;0.0;0.0;1207369.565;3.0;ES0840609012;Bond;1207369.565;1193475.077684;0.0025;0.9472476414982066;0.0095;0.9455339392931852
70;300128;ES0840609020;2071437.5;2.308774333;2.308774333;1282.275188;-58232.586599999995;;0.0;0.0;2071437.5;5.0;ES0840609020;Bond;2071437.5;2013204.9134;0.0025;2.30662476197968;0.0095;2.300605963122783
71;300128;ES0840609061;805166.6667;5.764973781;5.764973781;3204.930055;-56446.17936;;0.0;0.0;805166.6667;6.0;ES0840609061;Bond;805166.6667;748720.48734;0.0025;5.748549701228984;0.0095;5.70256227787014
72;300128;FI4000507231;2025183.116;6.257802632;6.257802632;9188.340567;-52115.62412000001;;0.0;0.0;2025183.116;10.0;FI4000507231;Bond;2025183.116;1973067.4918799999;0.0025;6.242276820007688;0.0015;6.248487144804613
73;300128;FI4000517677;1222049.041;16.3106033;16.3106033;36002.84149;-82378.92608;;0.0;0.0;1222049.041;9.0;FI4000517677;Bond;1222049.041;1139670.11492;0.0025;16.23916663114391;0.0015;16.267741298686346
74;300128;FI4000566294;663734.0063;18.4171125;18.4171125;31181.05409;-49948.78456;;0.0;0.0;663734.0063;9.0;FI4000566294;Bond;663734.0063;613785.22174;0.0025;18.090631633098116;0.0015;18.22122397985887
75;300128;FR0010171975;4219562.599;16.60496717;16.60496717;170022.6855;-322279.10496;;0.0;0.0;4219562.599;10.0;FR0010171975;Bond;4219562.599;3897283.4940400003;0.0025;16.286931698157144;0.002;16.350538792525715
76;300128;FR0010371401;6849735.616;10.24526991;10.24526991;90701.08092;-324693.75933;;0.0;0.0;6849735.616;10.0;FR0010371401;Bond;6849735.616;6525041.856670001;0.0025;10.176645179213935;0.002;10.190370125371148
77;300128;FR0013067196;2748812.671;1.120125631;1.120125631;649.5522719;-38259.071832;;0.0;0.0;2748812.671;5.0;FR0013067196;Bond;2748812.671;2710553.5991680003;0.0025;1.1173547632900747;0.0095;1.1095963337022838
78;300128;FR0013154044;6431331.507;9.888794075;9.888794075;72869.49608;-295920.88704;;0.0;0.0;6431331.507;10.0;FR0013154044;Bond;6431331.507;6135410.61996;0.0025;9.850004938311526;0.002;9.857762765649221
79;300128;FR0013257524;4214780.548;16.67814805;16.67814805;148860.9701;-324659.76052500005;;0.0;0.0;4214780.548;10.0;FR0013257524;Bond;4214780.548;3890120.787475;0.0025;16.490579731210026;0.002;16.52809339496802
80;300128;FR0013259132;21664618.24;3.282306222;4.689988881;33431.0188;-1643238.868470206;;8.372916612;-436.2308483;21664803.9;;FR0013259132;Fund Unit;21664618.24;20021379.37152979;0.0025;3.2706621576144403;0.014;4.781896582405798
81;300128;FR0013404969;4833822.117;18.57429095;18.57429095;207946.5512;-415520.95895999996;;0.0;0.0;4833822.117;10.0;FR0013404969;Bond;4833822.117;4418301.15804;0.0025;18.36132481153491;0.002;18.40391803922793
82;300128;FR0013426368;1632310.137;8.352504684;8.352504684;13210.61024;-82587.18917999999;;0.0;0.0;1632310.137;7.0;FR0013426368;Bond;1632310.137;1549722.9478200001;0.0025;8.324585553334321;0.0035;8.31341790106805
83;300128;FR0013451507;9233451.71;4.534326261;4.534326261;23062.47609;-193636.86606000003;;0.0;0.0;9233451.71;10.0;FR0013451507;Bond;9233451.71;9039814.843940001;0.0025;4.523283820835316;0.002;4.5254923088682535
84;300128;FR0013455854;1952980.769;3.989077969;3.989077969;3726.469298;-96083.06645999999;;0.0;0.0;1952980.769;4.0;FR0013455854;Bond;1952980.769;1856897.7025400002;0.0025;3.981157496953292;0.0095;3.9589801752225102
85;300128;FR0013460607;1463113.767;1.744901964;1.744901964;695.6899283;-15393.922751999999;;0.0;0.0;1463113.767;6.0;FR0013460607;Bond;1463113.767;1447719.844248;0.0025;1.7406265243093029;0.0035;1.738916348433024
86;300128;FR0013461795;1994865.58;1.080321634;1.080321634;342.1250994;-26533.251636;;0.0;0.0;1994865.58;3.0;FR0013461795;Bond;1994865.58;1968332.3283640002;0.0025;1.078951800244992;0.0095;1.0751162657309696
87;300128;FR0013476611;1251005.137;1.723500831;1.723500831;581.3194816;-26768.561928000003;;0.0;0.0;1251005.137;7.0;FR0013476611;Bond;1251005.137;1224236.575072;0.0025;1.7193099205341673;0.0095;1.7075753712298358
88;300128;FR0013516549;6797723.6;5.49938034;5.49938034;24194.0649;-173062.593315;;0.0;0.0;6797723.6;10.0;FR0013516549;Bond;6797723.6;6624661.006685;0.0025;5.4860097454154815;0.002;5.488683864332385
89;300128;FR00140007L3;1912260.274;3.429185656;3.429185656;2980.162757;-113271.741561;;0.0;0.0;1912260.274;7.0;FR00140007L3;Bond;1912260.274;1798988.532439;0.0025;3.4196226820755897;0.014;3.3756330020233034
90;300128;FR0014000OZ2;1976958.904;0.630868859;0.630868859;199.3499721;-15469.026384;;0.0;0.0;1976958.904;7.0;FR0014000OZ2;Bond;1976958.904;1961489.8776160001;0.0025;0.6293429307966276;0.0095;0.6250703318271847
91;300128;FR0014009HA0;3630625.0;1.908823613;1.908823613;2000.670038;-86061.36290400001;;0.0;0.0;3630625.0;8.0;FR0014009HA0;Bond;3630625.0;3544563.637096;0.0025;1.9041562846545184;0.0095;1.8910877652871698
92;300128;FR001400DTA3;1646218.301;6.408588551;6.408588551;8324.89225;-64508.88756;;0.0;0.0;1646218.301;6.0;FR001400DTA3;Bond;1646218.301;1581709.41344;0.0025;6.3848390807910596;0.0035;6.375339292707483
93;300128;FR001400F0H3;3418662.137;3.224765432;3.224765432;4773.70152;-67650.19338;;0.0;0.0;3418662.137;6.0;FR001400F0H3;Bond;3418662.137;3351011.94362;0.0025;3.215854077246083;0.0035;3.2122895353445164
94;300128;FR001400FTH3;931347.3973;17.48289664;17.48289664;39895.79922;-75015.799155;;0.0;0.0;931347.3973;10.0;FR001400FTH3;Bond;931347.3973;856331.5981449999;0.0025;17.17610966499578;0.002;17.237467059996625
95;300128;FR001400H7V7;16164471.23;6.937582303;6.937582303;95871.97916;-520227.56070000003;;0.0;0.0;16164471.23;10.0;FR001400H7V7;Bond;16164471.23;15644243.669300001;0.0025;6.90963164977031;0.002;6.915221780416248
96;300128;FR001400H9B5;3443156.164;4.319425774;4.319425774;8435.057147;-100096.451455;;0.0;0.0;3443156.164;7.0;FR001400H9B5;Bond;3443156.164;3343059.712545;0.0025;4.304824275871557;0.004;4.296063376994491
97;300128;FR001400I7P8;1333779.452;2.769179012;2.769179012;1456.243622;-45936.533532;;0.0;0.0;1333779.452;6.0;FR001400I7P8;Bond;1333779.452;1287842.9184680001;0.0025;2.761054457841108;0.0095;2.7383057061962104
98;300128;FR001400M1X9;3601605.479;6.31129475;6.31129475;19256.80764;-284495.39844;;0.0;0.0;3601605.479;7.0;FR001400M1X9;Bond;3601605.479;3317110.0805599997;0.0025;6.277207634253181;0.0095;6.181763710162088
99;300128;FR001400MLX3;2509270.685;3.282491367;3.282491367;3613.179399;-139748.9716425;;0.0;0.0;2509270.685;6.0;FR001400MLX3;Bond;2509270.685;2369521.7133575003;0.0025;3.273429938514986;0.014;3.231747367483922
100;300128;FR001400O671;1238289.041;5.045635092;5.045635092;3977.836196;-78104.84122799999;;0.0;0.0;1238289.041;6.0;FR001400O671;Bond;1238289.041;1160184.199772;0.0025;5.028972054321788;0.0095;4.982315548822793
101;300128;FR001400Q6Z9;2554450.192;3.456511952;3.456511952;4136.310411;-148639.07981999998;;0.0;0.0;2554450.192;6.0;FR001400Q6Z9;Bond;2554450.192;2405811.1121799997;0.0025;3.4458992234201458;0.014;3.3970806719528164
102;300128;FR001400UM87;698528.8462;6.860237419;6.860237419;4126.062049;-59134.371924;;0.0;0.0;698528.8462;4.0;FR001400UM87;Bond;698528.8462;639394.474276;0.0025;6.830224853929656;0.0095;6.7461896717326955
103;300128;FR001400WK95;1830132.0;2.469520545;2.469520545;1578.814532;-27121.885944;;0.0;0.0;1830132.0;7.0;FR001400WK95;Bond;1830132.0;1803010.114056;0.0025;2.463199925418696;0.0035;2.460671677586174
104;300128;FR001400WKP0;1916371.233;4.61058933;4.61058933;5176.06046;-110450.745456;;0.0;0.0;1916371.233;7.0;FR001400WKP0;Bond;1916371.233;1805920.487544;0.0025;4.596208924698403;0.0095;4.555943789853931
105;300128;FXF11704;-20552.83999999985;0.076712328;0.0;-0.0029402819999999608;0.0;NATIXIS;0.0;129669.6507;-20552.83999999985;;;Currency Forward;-20552.83999999985;-20552.83999999985;0.0;0.076712328;0.0;0.0
106;300128;FXW1023888;-4668.753400000045;0.076712328;0.0;-0.0006880280000000072;20875.044185000002;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;-8350.017674;-4668.753400000045;;;Currency Forward;-4668.753400000045;16206.290784999957;0.0;0.076712328;0.0;0.0
107;300128;FXW1023891;-6973.171000000089;0.076712328;0.0;-0.001020231999999982;30036.409300000003;GOLDMAN SACHS BANK EUROPE SE;0.0;-12014.56372;-6973.171000000089;;;Currency Forward;-6973.171000000089;23063.238299999914;0.0;0.076712328;0.0;0.0
108;300128;IE00BFZRPZ02;1199079.547;7.424100375;7.424100375;7765.810878;-36638.355928;;0.0;0.0;1199079.547;10.0;IE00BFZRPZ02;Bond;1199079.547;1162441.191072;0.0025;7.39998162072627;0.0015;7.409629122435762
109;300128;IE00BJ38CR43;1217449.315;4.662737018;4.662737018;3333.790891;-23287.063816;;0.0;0.0;1217449.315;10.0;IE00BJ38CR43;Bond;1217449.315;1194162.251184;0.0025;4.648631294179941;0.0015;4.6542735837079645
110;300128;IE00BKFVC345;340080.2192;9.566273126;9.566273126;3485.255338;-13419.51312;;0.0;0.0;340080.2192;10.0;IE00BKFVC345;Bond;340080.2192;326660.70608;0.0025;9.538848754440998;0.0015;9.5498185030646
111;300128;IE00BV8C9186;565842.6027;15.57777024;15.57777024;16565.1818;-36222.911552;;0.0;0.0;565842.6027;10.0;IE00BV8C9186;Bond;565842.6027;529619.6911480001;0.0025;15.452556386069437;0.0015;15.502641927641662
112;300128;IKM25 Cmdty;0.0;0.0;0.0;-205639.8486;1434626.7798;;0.0;0.0;-31612880.0;;;Bond Future;0.0;1434626.7798;0.0025;0.0;0.0035;0.0
113;300128;INFS10000293;160151.0361;0.794520548;0.0;0.026984757;81473.3949575;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;60000000.0;;;Index Linked Swap;160151.0361;241624.4310575;0.0025;0.7960944928610996;0.0;0.0
114;300128;INFS10000308;335527.9965;3.95890411;0.0;7.059076797;181812.8892525;GOLDMAN SACHS INTERNATIONAL  PARIS BRANCH;0.0;3355.279965;24995371.23;;;Index Linked Swap;335527.9965;517340.88575250003;0.00125;3.9782322782935458;0.0;0.0
115;300128;INFS10000384;142210.0594;9.934246575;0.0;5.444268421;631263.2904699999;JP MORGAN SE;0.0;1422.100594;36659877.8;;;Index Linked Swap;142210.0594;773473.3498699999;0.00125;10.057129602687176;0.0;0.0
116;300128;INFS10000395;-159472.1501;4.931506849;0.0;-1.687088934;-333000.54174675;JP MORGAN SE;0.0;-1594.721501;-36659877.8;;;Index Linked Swap;-159472.1501;-492472.69184675;0.00125;4.961774308660956;0.0;0.0
117;300128;INFS10000400;-91421.49142;4.95890411;0.0;0.587218852;333862.14082375;GOLDMAN SACHS BANK EUROPE SE;0.0;0.0;35000000.0;;;Index Linked Swap;-91421.49142;242440.64940375;0.0025;5.020541515020216;0.0;0.0
118;300128;INFS10000405;-312.7997107;9.961643836;0.0;-2.77e-05;-652857.613601725;GOLDMAN SACHS BANK EUROPE SE;0.0;0.0;-35000000.0;;;Index Linked Swap;-312.7997107;-653170.413312425;0.0025;10.209727491911565;0.0;0.0
