;Portfolio;Counterparty;Balance_J;Balance_J_1;Variation;Seuil declenchement;Seuil_respecte;Appel_declenche;Sens_appel;Balance_apres_appel;Fonds_monetaires_initial;Fonds_monetaires_utilises;Fonds_monetaires_restant;Obligations_liquides_initial;Obligations_liquides_utilisees;Obligations_liquides_restantes;Cash_deficit_couvert_par_fonds;Cash_deficit_couvert_par_obligations;Futures_augmentent_cash;Futures_couverts_par_fonds;Futures_couverts_par_cash;Futures_couverts_par_obligations;Options_augmentent_cash;Options_couverts_par_fonds;Options_couverts_par_cash;Options_couverts_par_obligations;Liability_total;Liability_couverts_par_fonds;Liability_couverts_par_cash;Liability_couverts_par_obligations;Liability_augmentent_cash;Cash_initial;Cash_disponible;Cash_utilise;Cash_restant;Alerte
19;300154;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;240776.71080861872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16449603.933874745;0.0;0.0;0.0;0.0;515537.6757375996;515537.6757375996;0.0;0.0;
20;300154;CREDIT SUISSE INTERNATIONAL FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;240776.71080861872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16449603.933874745;0.0;0.0;0.0;0.0;515537.6757375996;515537.6757375996;0.0;0.0;
21;300154;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;240776.71080861872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16449603.933874745;0.0;0.0;0.0;0.0;515537.6757375996;515537.6757375996;0.0;0.0;
22;300154;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;240776.71080861872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16449603.933874745;0.0;0.0;0.0;0.0;515537.6757375996;515537.6757375996;0.0;0.0;
23;300154;J.P. MORGAN SECURITIES LIMITED;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;240776.71080861872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16449603.933874745;0.0;0.0;0.0;0.0;515537.6757375996;515537.6757375996;0.0;0.0;
24;300154;JP MORGAN SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;240776.71080861872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16449603.933874745;0.0;0.0;0.0;0.0;515537.6757375996;515537.6757375996;0.0;0.0;
25;300154;MORGAN STANLEY EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;240776.71080861872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16449603.933874745;0.0;0.0;0.0;0.0;515537.6757375996;515537.6757375996;0.0;0.0;
26;300154;NATIXIS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;240776.71080861872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16449603.933874745;0.0;0.0;0.0;0.0;515537.6757375996;515537.6757375996;0.0;0.0;
27;300154;ROYAL BANK OF CANADA FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;240776.71080861872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16449603.933874745;0.0;0.0;0.0;0.0;515537.6757375996;515537.6757375996;0.0;0.0;
28;300154;ROYAL BANK OF CANADA PARIS BRANCH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;240776.71080861872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16449603.933874745;0.0;0.0;0.0;0.0;515537.6757375996;515537.6757375996;0.0;0.0;
29;300154;SOCIETE GENERALE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;240776.71080861872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16449603.933874745;0.0;0.0;0.0;0.0;515537.6757375996;515537.6757375996;0.0;0.0;
30;300155;BNP PARIBAS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;7467258.399632527;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;3089089.46093909;0.0;0.0;0.0;11309.262914338353;0.0;0.0;0.0;18511403.765599232;7467258.399632527;11044145.365966706;0.0;0.0;11044145.365966706;11044145.365966706;11044145.365966706;0.0;
31;300155;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
32;300155;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
33;300155;CREDIT SUISSE INTERNATIONAL FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
34;300155;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
35;300155;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
36;300155;J.P. MORGAN SECURITIES LIMITED;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
37;300155;JP MORGAN SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
38;300155;MORGAN STANLEY EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
39;300155;NATIXIS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
40;300155;ROYAL BANK OF CANADA FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
41;300155;ROYAL BANK OF CANADA PARIS BRANCH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
42;300155;SOCIETE GENERALE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
43;300155;State Street Bank International GmbH;-336785.25816801476;-378788.29549605754;42003.03732804279;100000.0;True;False;Aucun appel;-378788.29549605754;10984955.61223007;0.0;3517697.2125975434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18511403.765599232;0.0;0.0;0.0;0.0;11044145.365966706;11044145.365966706;0.0;0.0;
44;300156;BNP PARIBAS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;2807193.0222197953;0.0;0.0;0.0;0.0;0.0;29352.47370370401;0.0;-153076.2869256535;0.0;0.0;0.0;153076.2869256535;6851364.865216878;6851364.865216878;29352.47370370401;6975088.678438828;
45;300156;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
46;300156;CREDIT SUISSE INTERNATIONAL FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
47;300156;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
48;300156;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
49;300156;J.P. MORGAN SECURITIES LIMITED;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
50;300156;JP MORGAN SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
51;300156;MORGAN STANLEY EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
52;300156;NATIXIS;-282045.0049755225;-317210.33855224244;35165.33357671992;100000.0;True;False;Aucun appel;-317210.33855224244;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
53;300156;ROYAL BANK OF CANADA FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
54;300156;ROYAL BANK OF CANADA PARIS BRANCH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
55;300156;SOCIETE GENERALE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
56;300156;State Street Bank International GmbH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29665587.718579344;0.0;29665587.718579344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-153076.2869256535;0.0;0.0;0.0;0.0;6851364.865216878;6851364.865216878;0.0;6975088.678438828;
57;300191;BARCLAYS BANK IRELAND PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2011286477.435644;0.0;2011286477.435644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17620954.599606562;0.0;17620954.599606562;0.0;0.0;80031878.4287959;80031878.4287959;17620954.599606562;62410923.829189345;
58;300191;BARCLAYS CAPITAL SECURITIES LTD;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2011286477.435644;0.0;2011286477.435644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17620954.599606562;0.0;0.0;0.0;0.0;80031878.4287959;80031878.4287959;0.0;62410923.829189345;
59;300191;BNP PARIBAS;117420.56534289918;-163222.76123445935;280643.32657735853;100000.0;False;True;Contrepartie poste;117420.56534289918;0.0;0.0;0.0;2011286477.435644;0.0;2011286477.435644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17620954.599606562;0.0;0.0;0.0;0.0;80031878.4287959;80031878.4287959;0.0;62410923.829189345;
60;300191;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2011286477.435644;0.0;2011286477.435644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17620954.599606562;0.0;0.0;0.0;0.0;80031878.4287959;80031878.4287959;0.0;62410923.829189345;
61;300191;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;320903.60289082606;320792.16392053023;111.43897029582877;100000.0;True;False;Aucun appel;320792.16392053023;0.0;0.0;0.0;2011286477.435644;0.0;2011286477.435644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17620954.599606562;0.0;0.0;0.0;0.0;80031878.4287959;80031878.4287959;0.0;62410923.829189345;
62;300191;GOLDMAN SACHS BANK EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2011286477.435644;0.0;2011286477.435644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17620954.599606562;0.0;0.0;0.0;0.0;80031878.4287959;80031878.4287959;0.0;62410923.829189345;
63;300191;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2011286477.435644;0.0;2011286477.435644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17620954.599606562;0.0;0.0;0.0;0.0;80031878.4287959;80031878.4287959;0.0;62410923.829189345;
64;300191;JP MORGAN SE;1298.146887051325;1298.0935376039527;0.053349447372283976;250000.0;True;False;Aucun appel;1298.0935376039527;0.0;0.0;0.0;2011286477.435644;0.0;2011286477.435644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17620954.599606562;0.0;0.0;0.0;0.0;80031878.4287959;80031878.4287959;0.0;62410923.829189345;
65;300191;NATIXIS;262059.02952868718;261986.94232171803;72.08720696915407;100000.0;True;False;Aucun appel;261986.94232171803;0.0;0.0;0.0;2011286477.435644;0.0;2011286477.435644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17620954.599606562;0.0;0.0;0.0;0.0;80031878.4287959;80031878.4287959;0.0;62410923.829189345;
66;300191;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;-25687.6448798054;-25695.910046808596;8.265167003195529;100000.0;True;False;Aucun appel;-25695.910046808596;0.0;0.0;0.0;2011286477.435644;0.0;2011286477.435644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17620954.599606562;0.0;0.0;0.0;0.0;80031878.4287959;80031878.4287959;0.0;62410923.829189345;
67;300191;SOCIETE GENERALE;-42457.15723560358;-42465.01078220226;7.853546598678804;100000.0;True;False;Aucun appel;-42465.01078220226;0.0;0.0;0.0;2011286477.435644;0.0;2011286477.435644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17620954.599606562;0.0;0.0;0.0;0.0;80031878.4287959;80031878.4287959;0.0;62410923.829189345;
68;300193;BNP PARIBAS;4580176.533828787;11852894.536725651;-7272718.002896865;100000.0;False;True;Groupama poste;4580176.533828787;30927608.488500003;0.0;30927608.488500003;200350294.5588417;0.0;200350294.5588417;0.0;0.0;217925.90424000018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12202374.504901212;12202374.504901212;7272718.002896865;4777996.2925863555;
69;300193;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;30927608.488500003;0.0;30927608.488500003;200350294.5588417;0.0;200350294.5588417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12202374.504901212;12202374.504901212;0.0;4777996.2925863555;
70;300193;DEUTSCHE BANK AKTIENGESELLSCHAFT;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;30927608.488500003;0.0;30927608.488500003;200350294.5588417;0.0;200350294.5588417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12202374.504901212;12202374.504901212;0.0;4777996.2925863555;
71;300193;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;30927608.488500003;0.0;30927608.488500003;200350294.5588417;0.0;200350294.5588417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12202374.504901212;12202374.504901212;0.0;4777996.2925863555;
72;300193;JP MORGAN SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;30927608.488500003;0.0;30927608.488500003;200350294.5588417;0.0;200350294.5588417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12202374.504901212;12202374.504901212;0.0;4777996.2925863555;
