;Portfolio;Counterparty;Balance_J;Balance_J_1;Variation;Seuil declenchement;Seuil_respecte;Appel_declenche;Sens_appel;Balance_apres_appel;Fonds_monetaires_initial;Fonds_monetaires_utilises;Fonds_monetaires_restant;Obligations_liquides_initial;Obligations_liquides_utilisees;Obligations_liquides_restantes;Cash_deficit_couvert_par_fonds;Cash_deficit_couvert_par_obligations;Futures_augmentent_cash;Futures_couverts_par_fonds;Futures_couverts_par_cash;Futures_couverts_par_obligations;Options_augmentent_cash;Options_couverts_par_fonds;Options_couverts_par_cash;Options_couverts_par_obligations;Liability_total;Liability_couverts_par_fonds;Liability_couverts_par_cash;Liability_couverts_par_obligations;Liability_augmentent_cash;Cash_initial;Cash_disponible;Cash_utilise;Cash_restant;Alerte
44;300156;BNP PARIBAS;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;2783784.54096161;0.0;0.0;0.0;0.0;0.0;29508.603882978303;0.0;-482388.9711846312;0.0;0.0;0.0;482388.9711846312;3591291.47569543;3591291.47569543;29508.603882978303;4044171.842997083;
45;300156;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
46;300156;CREDIT SUISSE INTERNATIONAL FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
47;300156;GOLDMAN SACHS INTERNATIONAL;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
48;300156;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
49;300156;J.P. MORGAN SECURITIES LIMITED;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
50;300156;JP MORGAN SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
51;300156;MORGAN STANLEY EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
52;300156;NATIXIS;-317210.33855224244;-352562.7217756462;35352.38322340377;100000.0;True;False;Aucun appel;-352562.7217756462;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
53;300156;ROYAL BANK OF CANADA FX;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
54;300156;ROYAL BANK OF CANADA PARIS BRANCH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
55;300156;SOCIETE GENERALE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
56;300156;State Street Bank International GmbH;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;29628892.843219347;0.0;29628892.843219347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-482388.9711846312;0.0;0.0;0.0;0.0;3591291.47569543;3591291.47569543;0.0;4044171.842997083;
57;300191;BARCLAYS BANK IRELAND PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2010520141.9709103;0.0;2010520141.9709103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10409602.168204399;0.0;10409602.168204399;0.0;0.0;90862969.33808222;90862969.33808222;10409602.168204399;80031878.4287959;
58;300191;BARCLAYS CAPITAL SECURITIES LTD;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2010520141.9709103;0.0;2010520141.9709103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10409602.168204399;0.0;0.0;0.0;0.0;90862969.33808222;90862969.33808222;0.0;80031878.4287959;
59;300191;BNP PARIBAS;-163222.76123445935;258265.97984746215;-421488.7410819215;100000.0;False;True;Groupama poste;-163222.76123445935;0.0;0.0;0.0;2010520141.9709103;0.0;2010520141.9709103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10409602.168204399;0.0;0.0;0.0;0.0;90862969.33808222;90862969.33808222;421488.7410819215;80031878.4287959;
60;300191;CITIBANK EUROPE PUBLIC LIMITED COMPANY;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2010520141.9709103;0.0;2010520141.9709103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10409602.168204399;0.0;0.0;0.0;0.0;90862969.33808222;90862969.33808222;0.0;80031878.4287959;
61;300191;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;320792.16392053023;320680.7675135407;111.39640698954463;100000.0;True;False;Aucun appel;320680.7675135407;0.0;0.0;0.0;2010520141.9709103;0.0;2010520141.9709103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10409602.168204399;0.0;0.0;0.0;0.0;90862969.33808222;90862969.33808222;0.0;80031878.4287959;
62;300191;GOLDMAN SACHS BANK EUROPE SE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2010520141.9709103;0.0;2010520141.9709103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10409602.168204399;0.0;0.0;0.0;0.0;90862969.33808222;90862969.33808222;0.0;80031878.4287959;
63;300191;HSBC CONTINENTAL EUROPE;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;0.0;0.0;0.0;2010520141.9709103;0.0;2010520141.9709103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10409602.168204399;0.0;0.0;0.0;0.0;90862969.33808222;90862969.33808222;0.0;80031878.4287959;
64;300191;JP MORGAN SE;1298.0935376039527;1298.0401903490624;0.05334725489024095;250000.0;True;False;Aucun appel;1298.0401903490624;0.0;0.0;0.0;2010520141.9709103;0.0;2010520141.9709103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10409602.168204399;0.0;0.0;0.0;0.0;90862969.33808222;90862969.33808222;0.0;80031878.4287959;
65;300191;NATIXIS;261986.94232171803;261914.8764499123;72.06587180573842;100000.0;True;False;Aucun appel;261914.8764499123;0.0;0.0;0.0;2010520141.9709103;0.0;2010520141.9709103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10409602.168204399;0.0;0.0;0.0;0.0;90862969.33808222;90862969.33808222;0.0;80031878.4287959;
66;300191;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;-25695.910046808596;-25704.169756526077;8.259709717480291;100000.0;True;False;Aucun appel;-25704.169756526077;0.0;0.0;0.0;2010520141.9709103;0.0;2010520141.9709103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10409602.168204399;0.0;0.0;0.0;0.0;90862969.33808222;90862969.33808222;0.0;80031878.4287959;
67;300191;SOCIETE GENERALE;-42465.01078220226;-42472.85958642849;7.848804226225184;100000.0;True;False;Aucun appel;-42472.85958642849;0.0;0.0;0.0;2010520141.9709103;0.0;2010520141.9709103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10409602.168204399;0.0;0.0;0.0;0.0;90862969.33808222;90862969.33808222;0.0;80031878.4287959;
68;300193;BNP PARIBAS;11852894.536725651;30673732.302911393;-18820837.766185742;100000.0;False;True;Groupama poste;11852894.536725651;30927608.488500003;0.0;30927608.488500003;198981532.84635022;0.0;198981532.84635022;0.0;0.0;217925.9042399998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30957753.279506523;30957753.279506523;18820837.766185742;11984448.600661209;
69;300193;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;30927608.488500003;0.0;30927608.488500003;198981532.84635022;0.0;198981532.84635022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30957753.279506523;30957753.279506523;0.0;11984448.600661209;
70;300193;DEUTSCHE BANK AKTIENGESELLSCHAFT;0.0;0.0;0.0;100000.0;True;False;Aucun appel;0.0;30927608.488500003;0.0;30927608.488500003;198981532.84635022;0.0;198981532.84635022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30957753.279506523;30957753.279506523;0.0;11984448.600661209;
