;Identifier;Portfolio;AssetClass;AssetID;Nominal;TVPercent;TV;Duration;SpreadDuration;DollarRateConvexity1pc;RateDelta1bp;SpreadDelta1bp;EquityDelta;FXDelta;InflationDelta1bp;Counterparty;NetExposure;LiquidityScore;ISIN;Market;Variable;Type;Unit;T0;Day 5;shock_std;Comment;Effect;Method
1134;FR001400WRF6;300193;Bond;IPSOS (EUR 3.750, 22-Jan-2030);4500000.0;0.263798048;4299586.646213815;4.196725121;4.196725121;10274.93497;-1804.4183288081658;-1804.4183288081658;0.0;0.0;0.0;;4572253.356;6.0;FR001400WRF6;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;12630.92830165716;SpreadDelta1bp × shock_bps
1135;FR001400WTD7;300193;Bond;SOCIETE CIVILE DES MOUSQUETAIRES SC (EUR 4.125, 29-Jan-2030);2100000.0;0.121955645;1988288.9128569907;4.172430474;4.172430474;4711.543329;-829.5997251120838;-829.5997251120838;0.0;0.0;0.0;;2113784.055;6.0;FR001400WTD7;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;4147.998625560413;RateDelta1bp × shock_bps
1136;FR001400WTD7;300193;Bond;SOCIETE CIVILE DES MOUSQUETAIRES SC (EUR 4.125, 29-Jan-2030);2100000.0;0.121955645;1988288.9128569907;4.172430474;4.172430474;4711.543329;-829.5997251120838;-829.5997251120838;0.0;0.0;0.0;;2113784.055;6.0;FR001400WTD7;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;5807.198075784587;SpreadDelta1bp × shock_bps
1137;FR001400YD27;300193;Bond;IPSEN (EUR 3.875, 25-Mar-2032);2400000.0;0.137896698;2189872.5422301157;5.910718252;5.910718252;10280.42535;-1294.3719604913185;-1294.3719604913185;0.0;0.0;0.0;;2390080.767;6.0;FR001400YD27;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;6471.859802456584;RateDelta1bp × shock_bps
1138;FR001400YD27;300193;Bond;IPSEN (EUR 3.875, 25-Mar-2032);2400000.0;0.137896698;2189872.5422301157;5.910718252;5.910718252;10280.42535;-1294.3719604913185;-1294.3719604913185;0.0;0.0;0.0;;2390080.767;6.0;FR001400YD27;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;9060.60372343923;SpreadDelta1bp × shock_bps
1139;FXW1023850;300193;Currency Forward;FXW1023850 MORGAN_STAN_DE EUR/USD 20250410;-71982.08999999985;-0.0032997550000000153;1695088.7756065074;0.05479452;0.0;-0.0022161699999996287;-9.288157581674628;-0.0;0.0;-286637.7958;0.0;MORGAN STANLEY EUROPE SE;-57192.66999999806;;;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;-152466.91265957232;FXDelta × shock_dec
1140;LU2023296085;300193;Fund Unit;GROUPAMA CORPORATE HYBRID - GD;47914188.54;2.849071436;46299856.774656005;3.236585554;3.262438622;84333.42923;-14985.344758912066;-15105.04409347061;10.77086086;827.4568427;0.0;;49381687.47;;LU2023296085;Fund Unit;Bond funds;relative;%;0.0;0.5546075085324231;0.005546075085324231;;256782.482112;TV × shock_dec (Fund Unit)
1141;OEM25 Cmdty;300193;Bond Future;Euro-Bobl (Jun 25);47900000.0;0.0;0.0;0.0;0.0;154753.0943;-27240.73803;-27240.73803;0.0;0.0;0.0;;56421410.0;;;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;136203.6901499998;RateDelta1bp × shock_bps
1142;OEM25 Cmdty;300193;Bond Future;Euro-Bobl (Jun 25);47900000.0;0.0;0.0;0.0;0.0;154753.0943;-27240.73803;-27240.73803;0.0;0.0;0.0;;56421410.0;;;Gov Spreads;Low risk countries;absolute;bps;0.0;-3.0;-0.0003;Spread vs. swap rate;81722.21409;SpreadDelta1bp × shock_bps
1143;PTBCP2OM0058;300193;Bond;BANCO COMERCIAL PORTUGUES SA B (EUR 5.625, 2-Oct-2026);4200000.0;0.252071656;4335139.963395253;0.491803448;0.491803448;314.1642879;-213.2036781560379;-213.2036781560379;0.0;0.0;0.0;;4369006.849;5.0;PTBCP2OM0058;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;1066.018390780188;RateDelta1bp × shock_bps
1144;PTBCP2OM0058;300193;Bond;BANCO COMERCIAL PORTUGUES SA B (EUR 5.625, 2-Oct-2026);4200000.0;0.252071656;4335139.963395253;0.491803448;0.491803448;314.1642879;-213.2036781560379;-213.2036781560379;0.0;0.0;0.0;;4369006.849;5.0;PTBCP2OM0058;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;1705.6294252483033;SpreadDelta1bp × shock_bps
1145;US00206RDR03;300193;Bond;AT&T INC (USD 5.250, 1-Mar-2037);4628772.45;0.264913923;4037979.486275611;8.514215324;8.514215324;41490.25423;-3438.0226820045455;-3438.0226820045455;0.0;45915.94149;0.0;;4591594.149;7.0;US00206RDR03;Interest rates;RoW rates;absolute;bps;0.0;-2.4999999999999964;-0.0002499999999999996;Parallell shift;8595.056705011351;RateDelta1bp × shock_bps
1146;US00206RDR03;300193;Bond;AT&T INC (USD 5.250, 1-Mar-2037);4628772.45;0.264913923;4037979.486275611;8.514215324;8.514215324;41490.25423;-3438.0226820045455;-3438.0226820045455;0.0;45915.94149;0.0;;4591594.149;7.0;US00206RDR03;Corp Spreads RoW;IG;absolute;bps;0.0;-3.5;-0.00035;Spread vs. swap rate;12033.079387015909;SpreadDelta1bp × shock_bps
1147;US00206RDR03;300193;Bond;AT&T INC (USD 5.250, 1-Mar-2037);4628772.45;0.264913923;4037979.486275611;8.514215324;8.514215324;41490.25423;-3438.0226820045455;-3438.0226820045455;0.0;45915.94149;0.0;;4591594.149;7.0;US00206RDR03;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;24423.373132978377;FXDelta × shock_dec
1148;US05584KAC27;300193;Bond;GROUPE BPCE SA (USD 3.500, 23-Oct-2027);925754.4899;0.05252787;838113.2850426694;2.377494764;2.377494764;639.5760323;-199.2609946827786;-199.2609946827786;0.0;9104.34076;0.0;;910434.076;7.0;US05584KAC27;Interest rates;RoW rates;absolute;bps;0.0;-2.4999999999999964;-0.0002499999999999996;Parallell shift;498.1524867069458;RateDelta1bp × shock_bps
1149;US05584KAC27;300193;Bond;GROUPE BPCE SA (USD 3.500, 23-Oct-2027);925754.4899;0.05252787;838113.2850426694;2.377494764;2.377494764;639.5760323;-199.2609946827786;-199.2609946827786;0.0;9104.34076;0.0;;910434.076;7.0;US05584KAC27;Corp Spreads RoW;SE_FI;absolute;bps;0.0;-4.0;-0.0004;Spread vs. swap rate;797.0439787311144;SpreadDelta1bp × shock_bps
1150;US05584KAC27;300193;Bond;GROUPE BPCE SA (USD 3.500, 23-Oct-2027);925754.4899;0.05252787;838113.2850426694;2.377494764;2.377494764;639.5760323;-199.2609946827786;-199.2609946827786;0.0;9104.34076;0.0;;910434.076;7.0;US05584KAC27;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;4842.734446808441;FXDelta × shock_dec
1151;US25156PAC77;300193;Bond;DEUTSCHE TELEKOM AG (USD 8.750, 15-Jun-2030);4628772.45;0.32043383;5050048.670247301;4.181082597;4.181082597;12137.02723;-2111.467060917398;-2111.467060917398;0.0;55538.87397;0.0;;5553887.397;9.0;US25156PAC77;Interest rates;RoW rates;absolute;bps;0.0;-2.4999999999999964;-0.0002499999999999996;Parallell shift;5278.667652293488;RateDelta1bp × shock_bps
1152;US25156PAC77;300193;Bond;DEUTSCHE TELEKOM AG (USD 8.750, 15-Jun-2030);4628772.45;0.32043383;5050048.670247301;4.181082597;4.181082597;12137.02723;-2111.467060917398;-2111.467060917398;0.0;55538.87397;0.0;;5553887.397;9.0;US25156PAC77;Corp Spreads RoW;IG;absolute;bps;0.0;-3.5;-0.00035;Spread vs. swap rate;7390.134713210893;SpreadDelta1bp × shock_bps
1153;US25156PAC77;300193;Bond;DEUTSCHE TELEKOM AG (USD 8.750, 15-Jun-2030);4628772.45;0.32043383;5050048.670247301;4.181082597;4.181082597;12137.02723;-2111.467060917398;-2111.467060917398;0.0;55538.87397;0.0;;5553887.397;9.0;US25156PAC77;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;29541.95423936128;FXDelta × shock_dec
1154;US92343VES97;300193;Bond;VERIZON COMMUNICATIONS INC (USD 3.875, 8-Feb-2029);1018329.939;0.057715851;915473.628845624;3.379869413;3.379869413;1359.250827;-309.41813165434394;-309.41813165434394;0.0;10003.54237;0.0;;1000354.237;7.0;US92343VES97;Interest rates;RoW rates;absolute;bps;0.0;-2.4999999999999964;-0.0002499999999999996;Parallell shift;773.5453291358588;RateDelta1bp × shock_bps
1155;US92343VES97;300193;Bond;VERIZON COMMUNICATIONS INC (USD 3.875, 8-Feb-2029);1018329.939;0.057715851;915473.628845624;3.379869413;3.379869413;1359.250827;-309.41813165434394;-309.41813165434394;0.0;10003.54237;0.0;;1000354.237;7.0;US92343VES97;Corp Spreads RoW;IG;absolute;bps;0.0;-3.5;-0.00035;Spread vs. swap rate;1082.9634607902037;SpreadDelta1bp × shock_bps
1156;US92343VES97;300193;Bond;VERIZON COMMUNICATIONS INC (USD 3.875, 8-Feb-2029);1018329.939;0.057715851;915473.628845624;3.379869413;3.379869413;1359.250827;-309.41813165434394;-309.41813165434394;0.0;10003.54237;0.0;;1000354.237;7.0;US92343VES97;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;5321.033175531838;FXDelta × shock_dec
1157;US92343VEU44;300193;Bond;VERIZON COMMUNICATIONS INC (USD 4.016, 3-Dec-2029);3703017.96;0.2100862;3315965.846282151;4.015325445;4.015325445;6966.771102;-1331.468203732768;-1331.468203732768;0.0;36412.98114;0.0;;3641298.114;9.0;US92343VEU44;Interest rates;RoW rates;absolute;bps;0.0;-2.4999999999999964;-0.0002499999999999996;Parallell shift;3328.670509331915;RateDelta1bp × shock_bps
1158;US92343VEU44;300193;Bond;VERIZON COMMUNICATIONS INC (USD 4.016, 3-Dec-2029);3703017.96;0.2100862;3315965.846282151;4.015325445;4.015325445;6966.771102;-1331.468203732768;-1331.468203732768;0.0;36412.98114;0.0;;3641298.114;9.0;US92343VEU44;Corp Spreads RoW;IG;absolute;bps;0.0;-3.5;-0.00035;Spread vs. swap rate;4660.138713064688;SpreadDelta1bp × shock_bps
1159;US92343VEU44;300193;Bond;VERIZON COMMUNICATIONS INC (USD 4.016, 3-Dec-2029);3703017.96;0.2100862;3315965.846282151;4.015325445;4.015325445;6966.771102;-1331.468203732768;-1331.468203732768;0.0;36412.98114;0.0;;3641298.114;9.0;US92343VEU44;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;19368.606989361426;FXDelta × shock_dec
1160;US92857WCA62;300193;Bond;VODAFONE PLC (USD 5.750, 28-Jun-2054);4628772.45;0.258632014;3798725.444101162;13.43875537;13.43875537;126023.1319;-5105.014196107013;-5105.014196107013;0.0;44827.13592;0.0;;4482713.592;9.0;US92857WCA62;Interest rates;RoW rates;absolute;bps;0.0;-2.4999999999999964;-0.0002499999999999996;Parallell shift;12762.535490267515;RateDelta1bp × shock_bps
1161;US92857WCA62;300193;Bond;VODAFONE PLC (USD 5.750, 28-Jun-2054);4628772.45;0.258632014;3798725.444101162;13.43875537;13.43875537;126023.1319;-5105.014196107013;-5105.014196107013;0.0;44827.13592;0.0;;4482713.592;9.0;US92857WCA62;Corp Spreads RoW;IG;absolute;bps;0.0;-3.5;-0.00035;Spread vs. swap rate;17867.549686374547;SpreadDelta1bp × shock_bps
1162;US92857WCA62;300193;Bond;VODAFONE PLC (USD 5.750, 28-Jun-2054);4628772.45;0.258632014;3798725.444101162;13.43875537;13.43875537;126023.1319;-5105.014196107013;-5105.014196107013;0.0;44827.13592;0.0;;4482713.592;9.0;US92857WCA62;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;23844.221234042216;FXDelta × shock_dec
1163;USU04644CU90;300193;Bond;AT&T INC (USD 3.500, 15-Sep-2053);370301.796;0.014555023;210506.99933492232;15.27860402;15.27860402;8557.848365;-321.6253086276682;-321.6253086276682;0.0;2522.734884;0.0;;252273.4884;5.0;USU04644CU90;Interest rates;RoW rates;absolute;bps;0.0;-2.4999999999999964;-0.0002499999999999996;Parallell shift;804.0632715691693;RateDelta1bp × shock_bps
1164;USU04644CU90;300193;Bond;AT&T INC (USD 3.500, 15-Sep-2053);370301.796;0.014555023;210506.99933492232;15.27860402;15.27860402;8557.848365;-321.6253086276682;-321.6253086276682;0.0;2522.734884;0.0;;252273.4884;5.0;USU04644CU90;Corp Spreads RoW;IG;absolute;bps;0.0;-3.5;-0.00035;Spread vs. swap rate;1125.6885801968385;SpreadDelta1bp × shock_bps
1165;USU04644CU90;300193;Bond;AT&T INC (USD 3.500, 15-Sep-2053);370301.796;0.014555023;210506.99933492232;15.27860402;15.27860402;8557.848365;-321.6253086276682;-321.6253086276682;0.0;2522.734884;0.0;;252273.4884;5.0;USU04644CU90;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;1341.8802574467895;FXDelta × shock_dec
1166;USU31520AL04;300193;Bond;FEDEX CORP (USD 2.400, 15-May-2031);1018329.939;0.051417933;802954.8598223341;5.41645013;5.41645013;3000.561922;-434.9164954868814;-434.9164954868814;0.0;8911.961982;0.0;;891196.1982;6.0;USU31520AL04;Interest rates;RoW rates;absolute;bps;0.0;-2.4999999999999964;-0.0002499999999999996;Parallell shift;1087.2912387172018;RateDelta1bp × shock_bps
1167;USU31520AL04;300193;Bond;FEDEX CORP (USD 2.400, 15-May-2031);1018329.939;0.051417933;802954.8598223341;5.41645013;5.41645013;3000.561922;-434.9164954868814;-434.9164954868814;0.0;8911.961982;0.0;;891196.1982;6.0;USU31520AL04;Corp Spreads RoW;IG;absolute;bps;0.0;-3.5;-0.00035;Spread vs. swap rate;1522.2077342040848;SpreadDelta1bp × shock_bps
1168;USU31520AL04;300193;Bond;FEDEX CORP (USD 2.400, 15-May-2031);1018329.939;0.051417933;802954.8598223341;5.41645013;5.41645013;3000.561922;-434.9164954868814;-434.9164954868814;0.0;8911.961982;0.0;;891196.1982;6.0;USU31520AL04;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;4740.405309574401;FXDelta × shock_dec
1169;USX10001AD18;300193;Bond;ALLIANZ SE (USD 5.600, 3-Sep-2054);2221810.776;0.126542354;1849594.859163217;6.895212419;6.895212419;12767.33386;-1275.334944302077;-1275.334944302077;0.0;21932.82725;0.0;;2193282.725;8.0;USX10001AD18;Interest rates;RoW rates;absolute;bps;0.0;-2.4999999999999964;-0.0002499999999999996;Parallell shift;3188.337360755188;RateDelta1bp × shock_bps
1170;USX10001AD18;300193;Bond;ALLIANZ SE (USD 5.600, 3-Sep-2054);2221810.776;0.126542354;1849594.859163217;6.895212419;6.895212419;12767.33386;-1275.334944302077;-1275.334944302077;0.0;21932.82725;0.0;;2193282.725;8.0;USX10001AD18;Corp Spreads RoW;SUB_FI;absolute;bps;0.0;-9.499999999999986;-0.0009499999999999986;Spread vs. swap rate;12115.681970869713;SpreadDelta1bp × shock_bps
1171;USX10001AD18;300193;Bond;ALLIANZ SE (USD 5.600, 3-Sep-2054);2221810.776;0.126542354;1849594.859163217;6.895212419;6.895212419;12767.33386;-1275.334944302077;-1275.334944302077;0.0;21932.82725;0.0;;2193282.725;8.0;USX10001AD18;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;11666.39747340409;FXDelta × shock_dec
1172;XS1382791975;300193;Bond;DEUTSCHE TELEKOM AG (EUR 1.500, 3-Apr-2028);1200000.0;0.067918813;1129075.729102883;2.841717661;2.841717661;1299.11855;-320.85144399981147;-320.85144399981147;0.0;0.0;0.0;;1177196.055;8.0;XS1382791975;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;1604.257219999055;RateDelta1bp × shock_bps
1173;XS1382791975;300193;Bond;DEUTSCHE TELEKOM AG (EUR 1.500, 3-Apr-2028);1200000.0;0.067918813;1129075.729102883;2.841717661;2.841717661;1299.11855;-320.85144399981147;-320.85144399981147;0.0;0.0;0.0;;1177196.055;8.0;XS1382791975;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;2245.96010799868;SpreadDelta1bp × shock_bps
1174;XS1405766624;300193;Bond;VERIZON COMMUNICATIONS INC (EUR 1.375, 2-Nov-2028);3500000.0;0.192578956;3174461.7641415996;3.408867423;3.408867423;5043.871809;-1082.1319293341408;-1082.1319293341408;0.0;0.0;0.0;;3337855.548;7.0;XS1405766624;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;5410.659646670696;RateDelta1bp × shock_bps
1175;XS1405766624;300193;Bond;VERIZON COMMUNICATIONS INC (EUR 1.375, 2-Nov-2028);3500000.0;0.192578956;3174461.7641415996;3.408867423;3.408867423;5043.871809;-1082.1319293341408;-1082.1319293341408;0.0;0.0;0.0;;3337855.548;7.0;XS1405766624;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;7574.923505338986;SpreadDelta1bp × shock_bps
1176;XS1550938978;300193;Bond;AXA SA (USD 5.125, 17-Jan-2047);555452.6939;0.032278849;511915.7708023502;1.678818202;1.678818202;207.744749;-85.94135139138456;-85.94135139138456;0.0;5594.699284;0.0;;559469.9284;7.0;XS1550938978;Interest rates;RoW rates;absolute;bps;0.0;-2.4999999999999964;-0.0002499999999999996;Parallell shift;214.85337847846108;RateDelta1bp × shock_bps
1177;XS1550938978;300193;Bond;AXA SA (USD 5.125, 17-Jan-2047);555452.6939;0.032278849;511915.7708023502;1.678818202;1.678818202;207.744749;-85.94135139138456;-85.94135139138456;0.0;5594.699284;0.0;;559469.9284;7.0;XS1550938978;Corp Spreads RoW;SUB_FI;absolute;bps;0.0;-9.499999999999986;-0.0009499999999999986;Spread vs. swap rate;816.4428382181521;SpreadDelta1bp × shock_bps
1178;XS1550938978;300193;Bond;AXA SA (USD 5.125, 17-Jan-2047);555452.6939;0.032278849;511915.7708023502;1.678818202;1.678818202;207.744749;-85.94135139138456;-85.94135139138456;0.0;5594.699284;0.0;;559469.9284;7.0;XS1550938978;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;2975.903874468043;FXDelta × shock_dec
1179;XS1700429480;300193;Bond;PRUDENTIAL PLC (USD 4.875, Perpetual);462877.245;0.02456032;306368.0404491828;17.16119686;17.16119686;21606.37151;-525.7642253760869;-525.7642253760869;0.0;4256.893014;0.0;;425689.3014;6.0;XS1700429480;Interest rates;RoW rates;absolute;bps;0.0;-2.4999999999999964;-0.0002499999999999996;Parallell shift;1314.4105634402154;RateDelta1bp × shock_bps
1180;XS1700429480;300193;Bond;PRUDENTIAL PLC (USD 4.875, Perpetual);462877.245;0.02456032;306368.0404491828;17.16119686;17.16119686;21606.37151;-525.7642253760869;-525.7642253760869;0.0;4256.893014;0.0;;425689.3014;6.0;XS1700429480;Corp Spreads RoW;SUB_FI;absolute;bps;0.0;-9.499999999999986;-0.0009499999999999986;Spread vs. swap rate;4994.7601410728175;SpreadDelta1bp × shock_bps
1181;XS1700429480;300193;Bond;PRUDENTIAL PLC (USD 4.875, Perpetual);462877.245;0.02456032;306368.0404491828;17.16119686;17.16119686;21606.37151;-525.7642253760869;-525.7642253760869;0.0;4256.893014;0.0;;425689.3014;6.0;XS1700429480;FX;EURUSD;relative;%;0.0;0.5319148936170137;0.005319148936170137;;2264.3047946808188;FXDelta × shock_dec
1182;XS1708167652;300193;Bond;VERIZON COMMUNICATIONS INC (EUR 1.875, 26-Oct-2029);500000.0;0.027697078;450807.8936962693;4.2579524;4.2579524;1092.766349;-191.95185529029746;-191.95185529029746;0.0;0.0;0.0;;480056.8493;7.0;XS1708167652;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;959.7592764514859;RateDelta1bp × shock_bps
1183;XS1708167652;300193;Bond;VERIZON COMMUNICATIONS INC (EUR 1.875, 26-Oct-2029);500000.0;0.027697078;450807.8936962693;4.2579524;4.2579524;1092.766349;-191.95185529029746;-191.95185529029746;0.0;0.0;0.0;;480056.8493;7.0;XS1708167652;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;1343.6629870320821;SpreadDelta1bp × shock_bps
1184;XS1789751531;300193;Bond;COMPAGNIE FINANCIERE RICHEMONT AG (EUR 1.000, 26-Mar-2026);7660000.0;0.435753859;7448457.40021252;0.962530068;0.962530068;1409.172248;-716.9364207921659;-716.9364207921659;0.0;0.0;0.0;;7552660.315;8.0;XS1789751531;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;3584.6821039608244;RateDelta1bp × shock_bps
1185;XS1789751531;300193;Bond;COMPAGNIE FINANCIERE RICHEMONT AG (EUR 1.000, 26-Mar-2026);7660000.0;0.435753859;7448457.40021252;0.962530068;0.962530068;1409.172248;-716.9364207921659;-716.9364207921659;0.0;0.0;0.0;;7552660.315;8.0;XS1789751531;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;5018.554945545161;SpreadDelta1bp × shock_bps
1186;XS1808395930;300193;Bond;GRUPO FOSFORERA SA (EUR 2.000, 17-Apr-2026);400000.0;0.023328067;398658.2828347121;0.978601134;0.978601134;78.06392136;-39.012744766054205;-39.012744766054205;0.0;0.0;0.0;;404331.3973;6.0;XS1808395930;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;195.06372383027073;RateDelta1bp × shock_bps
1187;XS1808395930;300193;Bond;GRUPO FOSFORERA SA (EUR 2.000, 17-Apr-2026);400000.0;0.023328067;398658.2828347121;0.978601134;0.978601134;78.06392136;-39.012744766054205;-39.012744766054205;0.0;0.0;0.0;;404331.3973;6.0;XS1808395930;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;273.08921336237944;SpreadDelta1bp × shock_bps
1188;XS1907120791;300193;Bond;AT&T INC (EUR 2.350, 5-Sep-2029);3000000.0;0.170489216;2787266.7886761297;4.013349062;4.013349062;-11035.18047;-1118.6274551877095;-1118.6274551877095;0.0;0.0;0.0;;2954987.342;8.0;XS1907120791;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;5593.1372759385395;RateDelta1bp × shock_bps
1189;XS1907120791;300193;Bond;AT&T INC (EUR 2.350, 5-Sep-2029);3000000.0;0.170489216;2787266.7886761297;4.013349062;4.013349062;-11035.18047;-1118.6274551877095;-1118.6274551877095;0.0;0.0;0.0;;2954987.342;8.0;XS1907120791;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;7830.392186313967;SpreadDelta1bp × shock_bps
1190;XS1953240261;300193;Bond;TELIA COMPANY AB (EUR 2.125, 20-Feb-2034);1300000.0;0.068217713;1053109.6921410118;7.817316088;7.817316088;8533.98907;-823.2491338802658;-823.2491338802658;0.0;0.0;0.0;;1182376.712;6.0;XS1953240261;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;4116.2456694013235;RateDelta1bp × shock_bps
1191;XS1953240261;300193;Bond;TELIA COMPANY AB (EUR 2.125, 20-Feb-2034);1300000.0;0.068217713;1053109.6921410118;7.817316088;7.817316088;8533.98907;-823.2491338802658;-823.2491338802658;0.0;0.0;0.0;;1182376.712;6.0;XS1953240261;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;5762.743937161861;SpreadDelta1bp × shock_bps
1192;XS1960248919;300193;Bond;JPMORGAN CHASE & CO. (EUR 1.090, 11-Mar-2027);5700000.0;0.323877379;5532473.502694246;0.919443187;0.919443187;976.6262101;-508.6795069310252;-508.6795069310252;0.0;0.0;0.0;;5613572.383;8.0;XS1960248919;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;2543.3975346551224;RateDelta1bp × shock_bps
1193;XS1960248919;300193;Bond;JPMORGAN CHASE & CO. (EUR 1.090, 11-Mar-2027);5700000.0;0.323877379;5532473.502694246;0.919443187;0.919443187;976.6262101;-508.6795069310252;-508.6795069310252;0.0;0.0;0.0;;5613572.383;8.0;XS1960248919;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0.0;-8.0;-0.0008;Spread vs. swap rate;4069.4360554482014;SpreadDelta1bp × shock_bps
1194;XS1961772560;300193;Bond;TELEFONICA SA (EUR 1.788, 12-Mar-2029);2000000.0;0.110830667;1819905.7166806376;3.711256557;3.711256557;3382.073977;-675.41370241528;-675.41370241528;0.0;0.0;0.0;;1920961.479;7.0;XS1961772560;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;3377.068512076395;RateDelta1bp × shock_bps
1195;XS1961772560;300193;Bond;TELEFONICA SA (EUR 1.788, 12-Mar-2029);2000000.0;0.110830667;1819905.7166806376;3.711256557;3.711256557;3382.073977;-675.41370241528;-675.41370241528;0.0;0.0;0.0;;1920961.479;7.0;XS1961772560;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0.0;-7.0;-0.0007;Spread vs. swap rate;4727.89591690696;SpreadDelta1bp × shock_bps
1196;XS1963116964;300193;Bond;SWISS REINSURANCE CO LTD (EUR 2.534, 30-Apr-2050);1000000.0;0.055936122;845894.239187866;4.540862887;4.540862887;2536.083475;-384.1089757055282;-384.1089757055282;0.0;0.0;0.0;;969507.2603;6.0;XS1963116964;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;1920.5448785276383;RateDelta1bp × shock_bps
1197;XS1963116964;300193;Bond;SWISS REINSURANCE CO LTD (EUR 2.534, 30-Apr-2050);1000000.0;0.055936122;845894.239187866;4.540862887;4.540862887;2536.083475;-384.1089757055282;-384.1089757055282;0.0;0.0;0.0;;969507.2603;6.0;XS1963116964;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-18.99999999999997;-0.0018999999999999972;Spread vs. swap rate;7298.070538405025;SpreadDelta1bp × shock_bps
1198;XS1968706108;300193;Bond;CREDIT AGRICOLE SA (EUR 2.000, 25-Mar-2029);1000000.0;0.054848651;850233.6198836681;3.738641372;3.738641372;1696.418458;-317.87185871624035;-317.87185871624035;0.0;0.0;0.0;;950658.7671;8.0;XS1968706108;Interest rates;EU Rates;absolute;bps;0.0;-4.999999999999993;-0.0004999999999999993;Parallell shift;1589.3592935811996;RateDelta1bp × shock_bps
1199;XS1968706108;300193;Bond;CREDIT AGRICOLE SA (EUR 2.000, 25-Mar-2029);1000000.0;0.054848651;850233.6198836681;3.738641372;3.738641372;1696.418458;-317.87185871624035;-317.87185871624035;0.0;0.0;0.0;;950658.7671;8.0;XS1968706108;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0.0;-18.99999999999997;-0.0018999999999999972;Spread vs. swap rate;6039.565315608557;SpreadDelta1bp × shock_bps
